key,source,Translation
B1C4C77449ED9DEDC91C3D97B6AAFA31,Back Right Light,
044BCC1E4C8A1AE33FD54B83F514AD64,Back Right Wheel,
B0AB55874ECE97FA3B7199B86FFC5F7B,Back Wheel,
9EA864744AFE42EAC7A35E90C6D83A22,Backwoods Self Storage,
1808701643CD328B5C451C858B582A12,Bacon,
DFB5429D4634529E5C02D6B6696C997D,Bacon Chips,
33C0897348FBF77181AFD49817D7AFB0,Badger Heights Resort,
23F09C1746243DAEF02E14A018312140,Badminton Racket,
5D9BDBBB4E9BDAD608F75EB3DAC02E94,Bag,
A0C3DE87461884D53E012FA7039A7712,Bag,
EA3F88E8462B242C4F54AA8393005370,Bag,
1BCCE0D44FCDD7BEBF3FDC956E1C69A3,Bag of Fries,
0DC0B11A4D0D1F60C1D861989159BD28,Bagel,
45D835894095718BA4F9CFB66526A489,Bagel,
80DABEAE4C0BEF9808BCEA9AE70B04A7,Baguette,
9303FD584F12D5D86AE432A80ABB6B07,Baguette,
3A2B01974BD6D99AA59AD39BD91B3118,Baked Potato,
F98008F54DE5D816367BE6B037BB3783,Bakery Box,
A2939F1D4F427398E925DDB0CD6D4DA9,Bakery Rack,
A9D312514D1C4355EE6172A38912101F,Bakery Sweets Bible,
7236D8394595D4F4A60AC6B4279303D4,Balaclava,
DA3EE65E43AFB11E1C901FB7BEBAFE4B,Bald,
2C689B38416D5CDA6FADAFA1969634FF,Ball Cage,
A84735D94133ADA3C7EE18A314D29C15,Ball Park Rd,
A08DD1264AB35CD36C38B6A2D8DC3391,"Ballin'",
9843186E4DD57D6091075EA15CE5C4E8,Ban,
9B294E2F4532937815E81FBD5907E19C,Banana,
2304A03849FA1B60DAAB18812E6A6E5D,Bandaged,
A2171C7C43B83FCDA8312180203A7906,Bandaged,
A5E755DE451DFD803C14B380180A3303,Bandana,
7DE7BF4E4C470533C52CE48770C59292,Banker,
03F6DC754BCF9870FBF23B9B62E4B62B,Bans,
4B05BC7246BE372ABD96198C2574C8F9,Bans,
859006724BCA2607481EA68F5DC8F5E1,Bar Clamp,
63F6546240868F0D47A40D9B17A09EB5,Bar Counter,
B7C0751547888377CF6C6B8AB6D93C80,Bar Counter Trim,
1CD5ACDE471908728E57B3B2A54B46AB,Bar Sign,
AFEC47AE481EAF6F117BF6A400BA5462,Bar Sign,
FF550F364F1FF733B479ABB1335EBE4B,Bar Soap,
D94E0DEA4E304CDB0EA35DB83FBF1688,Bar Stool,
1EBAC5A04101B3DE37B00B8B49E24E19,Barbed Wire,
6A4240A4407091F8943753BB6E32EF35,Barbed Wire,
9693413A449E2F01AF10F88B5AD76A3D,Barbed Wire,
95E08FD2473344C3B2935BB500BDBB32,Barbed Wire Fence,
D0A21F054F79AB993B1CA6937518527A,Barbed Wire Resistance,
C2F839FD47FE4A0D416761A924B0FC85,Barbed wire causes damage when climbing.<cf><cf>Can be placed on fences.,
E967AB594257EEB72582F081ECE0FF04,Barber Chair,
1E1D2A4744C1B544F8332A8C76025A35,Barber Counter,
A67AF86E40959AE8824BBC8D2A9EDB0D,Barber Counter,
AB3A2DF34BAAAC3D05179CB465E6B49C,Barber Counter,
E7866AE44297ED6326CCF4890828DDFF,Barber Counter,
33501F6A43BEDBCF6E7E9CA94836C22E,Barber Logging Camp,
580D5F6E43A99B331DC66CA2454C5044,Barber Mirror,
2F7B864D456B7915BFD17D8600BBB58D,Barber Sign,
67D75E814239363AB4FDA18A02EB109B,Barber Sign,
5453C4874F95CD9976E22986839CF1ED,Barber Sterilizing Jar,
4CD19C384A8D5E24DFD96EA83BBE7E4C,Barcode Scanner,
3EC660D044B49F17FF2B33A84AF0955B,Barker St,
A98B174549B20963901CDE91202E1F13,Barker St,
304D606A4B48659D75E2C8B2475EC82A,Barn Door,
51BBA4D746912C5E044186BAAF1361C0,Barn Door,
78F9B0834FF8A0E2E5390F947A396106,Barn Door,
F6FE1DB3462FE3F388A562BA3EAC67AF,Barnes Pond,
087064274DDEFACE99DC9B882A35F7AE,Barred Door,
174880B74BC5AB64B16C65AC075889A3,Barred Door,
7DB08DFD406C3394EEB6B78C423A37CD,Base Damage,
9B67598E41642D02254BC0990E3C1A0D,Base Head,
F384F73D42F4D68C9D536E95D6F9B96B,Baseball Bat,
50C53F1E49B14CCC755289A0D10A4A24,Baseball Cap,
F79BA70C443C2542FF5572A2626C3094,Baseball Stand,
63C48FE8411D8927AED7E48D922A24CD,"Based on the patient's appearance, they suffered a heart attack.",
47F090B74D643CB89173738D3BAB9284,Basic Cutting,
3FA51F134EE76F21D7E6C5AF8BE323CA,Basic Driver Bit,
B74183644447078C6323E4A54427251E,Basic Driver Bit,
1106F0074589445775E48A80F5EC1BA7,Basic Painkillers,
6903E848468A4869E2C372AA5CF778E6,Basic Pliers,
3ADC6B9F45FECED33A82DF80F6C5001F,Basic Requirements,
E0B2634F4EEDBF028732B1AC4E5E3F00,Basic Stapler,
9D844CE74AA7161E96F549B3CDEDE0ED,Basic Staples,
C63B783A4B6D842239E276A04A263FF4,Basic Staples,
05168E634255576A825F8A98B931657B,Basic Welder,
6C47023F4E76CD49E74046BFC15F4F27,Basic Welding Wire,
DA66B1DD43A0FF063D1816890EA7D786,Basic Welding Wire,
CE176E4B4C6280E82FC49894EC44DF45,Basics,
E813F0214631996C78FAA18D77F44F1C,Basics,
0031DEDA4DDC7CB80F6C698F0A075A07,Basket,
8A53B08A46975C1D3B145A89F56701C6,Basket,
8BEC3AC04BDCF0BE58E19B84C5C0BA90,Basket,
9C8655E947A43F176F4078BCAF315FC1,Basket,
CCF79AAA4EA71E7D4DA71DAF3581A5BD,Basketball Hoop,
5791B8FA437E3B8E2B65CDA3CB604CA4,Basketball Net,
142EDE544DC4052AD377FBB305F64545,Basketball Rack,
0D7303304A187C1B8D370CAD03DF050A,Basketball Resistance,
392958AE4AB19BA5DF4896B09B783DB0,Basmati Rice,
99B0F5B0474B5762B4DF8EB9DB1A6841,Bass Drum,
A603C3694759FF612BF9968C15335A0A,Bathroom Cabinet,
E9F60C704E53B4F6F64C098B5C859872,Bathroom Cabinet,
7EB319CC4690B90DCB38EBB21EF66DCC,Bathroom Scale,
49291A4942307170F0B255BBC8F168CB,Bathroom Sign,
572E98B04C0C86B8EA12F997CA0740D1,Bathroom Sink,
E13B53504F19C5BF7E5246941DC9DFC0,Bathroom Sink,
E89C81D846161BDCAC2BD5AEBC0443B1,Bathroom Sink,
0FDF76D2451C735A01BB1F9B2E763853,Bathroom Stall Partition,
140E06BD48014B6EBD6EC9AEE48F67DA,Bathroom Stall Partition,
033332AC4959FFDD91B2EA871471CE3E,Bathroom Wall Cabinet,
E82C9F09479C968A7E6EBEBA80090105,Bathroom Wall Cabinet,
1F99D2B5449D70F428AAC3B5B6F0D6D6,Batter,
60F8D938440A79BE9F7C2B8923D171AA,Batteries in your inventory drain half as fast.,
42905B3245069D01FCFAC09826E3F5EC,Battery,
702B4AA54CED72B906F101A6750FFB2E,Battery,
0E2720D841B880B83108E2BADF2FB1DE,Battery Charger,
36E7D9FA413E82C5BAD86A9EFB038B9C,Battery Charger,
8884E3AF459B031589C59DA218A8A47E,Battery Charger,
9643FC914607BAF837B0AFBC4091F64C,Battery Charger,
B90998DF4F25ED76B289BCBEAB2A2830,Battery Charger,
D30E9E12461686B29B6FFAA3618C195A,Battery Charger,
D47BDBA04ED735AFFA8C84A1A84D4401,Battery Charger,
EA17942243AA10DD0E6D11B9CEAB1F87,Battery Charger,
9E55D4574C5271E15D99F1995037C7C0,Bauxite Powder,
DDE235A749980DADF3BCA99357D57FEC,Bauxite Powder,
5729011D45CFC90B814FE997857C6734,Bauxite Vein,
E249E3AF40C2E3394574BB88EC599AF6,Beaker,
C9EDCC9B436758F1ED91549F0B048680,Beaker is empty.,
CD5E32554621E35A8E993EB1249E0248,Beaker is empty.,
E68017B6463302C1F576C5B5080FB6D7,Bean Soup,
D8A5430644183281A3E0B58F9F1CF2E0,Beanie,
A5C080134B1B799DC308E29773EB194C,Beautiful and blocky.,
E20979494B4EFDAD401264A0503DF5C1,Become the one who knocks with this central nervous system stimulant.,
C34DF3E9400BA3FD269BA484B011D4A5,Bedroom Key,
843AAD9A40F58BC52C994CAF992E3513,Beef,
2CA9918643934AB3E5B08CA41296841E,Beef Broth,
71F427BF45A6C1BC432CA8AC09207D2C,Beef Enchilada,
AC5366D14298F46E1107B5801BADCF4E,Beef Enchilada,
0115336C436C05EBFAF2319B53BC299E,Beef Patties,
098FB0A946452EA2B9C2F0BADC32654A,Beef Quesadilla,
6730C85A4F6D74B0267690932FB75CEF,Beef Quesadilla,
19F2397340FF88961CF470B7F2B8EC33,Beef Stew,
CC629D424BEA85E77CB605BA7E0C39F4,Beef Stew,
0D5BAAEE46E069C946572F8962A8AE61,Beef Wellington,
A1A003834F9D2EAC6B7DBE9635E7F5FD,Beef Wellington,
278E32104DBAA3256AA6D5AADEBC968F,Beer,
5B54D19B465649B87F0E838E8AA06A65,Beer Bottle,
07DA8CB64B430E9D436E87A9147318EC,Beer Bottle (Cerveza Hígado),
32EC83E4420BE00665D00EAF826CCE48,Beer Bottle (Chud Light),
634AA586457E381E3AA868914AB4F011,Beer Bottle (Hopfenschweiß),
D5DB728543A2FD25C98E91A9A065F3C5,Beer Bottle (Pimple Ass Triple IPA),
A5D7DC29438F2A1DBDD3D9AD943F890C,Beer Keg,
AA57023A450339BD67EBEA80FAE88521,Beer Taps,
0A8A1DC142427EE7E76091B010A352E9,Beginner,
EA47872B4C479653C8683293B0B32CB4,Being addicted to 2 or more things will make withdrawl symptoms worse.,
975A20AC44F3A5C52E5F2788082C4744,Being near electronics causes psychological discomfort.,
17EF2A5642390E5BD8258F991D6F732E,"Being one of the only of its kind in the region, this hydroelectric dam supplies power to many surrounding towns and villages.",
5D2161894E56966FAFD638A09F6BBEB2,"Being one of the only of its kind in the region, this hydroelectric dam supplies power to many surrounding towns and villages.",
5135BDD448DF1F8221C4DB8210094EF2,Being too excited can kill you.,
893CB67B4A156A6EB316B88ED1E4C028,Being wet will make you colder. Dry off with a towel or tissues.,
80A46FF249E1239CE9F9A2AF3FE95D10,Belmont Mine,
1CFF8CD44041AB15EE0FA2A358276ACC,Benchmarking...,
2588AD81417E1049B860FDA6C58416ED,Beneath Our Feet,
25B98FE445989E96DA00BEB7F305F274,Bereft,
1742469B4EBE94423F9C39AF4852F95A,Beret,
71C281AA49FF211EB6521B9D4AD33464,Better than starving...?,
96699ECA471BB67BEAD049B7F81DF184,Beware,
8833DE5342DAA91EC28965B4EEEFC3B6,Bicycle,
AB1E74CB42DAA1969D76D68DEEE0DC3C,Bicycle Helmet,
92DB277A4866938B5F4F04B10A578B54,Big Back,
28CD33DD4ED375FA37D0B1A14E1BB4CF,Big Moustache,
3C401AEE4362C27769B2649264BF1034,"Big Ned's Fish Shack",
722ADE744DDD87F1AA638E871F1974B0,"Big break-action SxS weapon.<cf><cf>[Doesn't spawn in base game.]",
A7D2540448CBA8E5245D12A259725C0B,Bindings,
B11968CE4C896DAA04F1AB8FC238544A,Bindings,
0EC23A7843B9FA84F8BA3D89032E388A,Binoculars,
5AC32FA5486821A6C1007181C2718F0A,Binoculars,
0CA3480B46554FED6AAFFD93095B3895,Bio-Hazard Bin,
1096F0624B56122EA6B100876651A810,Bio-Hazard Bin,
42C644B7492827E1FAB85C8BDF72531D,Bio-Hazard Bin,
A959CBCC4321DCA315371982FC3CD58A,Bio-Hazard Bin,
C504F75441DAF142F001D794F0B0FEE2,Bio-Hazard Bin,
FBAF2DB7450169F621095D887D1D02F9,Bio-Hazard Bin,
6E5E63234EBDBA32B264F6A861702BD2,Biometric Lock,
F41C82C5414BE55F33BF7D8E1F87A507,Birch Hill Go-Kart Raceway,
86AB88504FFE3CAF5CCBF080E58F32E3,Bird,
59FDDF2B4741AEBF1F416594CB22181C,Bite,
F148F2F24FCDBF939FA2B78FD7D06E33,Bite,
18ECA6D94D4FB481A2C31386CC9504C9,Bite Resistance,
CA5B9D4F4E82E47AFADD308DABF57E04,Black Garlic,
A69B12A44B1C42AC38D0969AB7140D56,Blackberry,
1EA8516F4212CC0F6490698A907445AB,Blade,
36B2FEBB421D744D1EA9CE91905DE575,Blade,
A72AA5DC4966D000B28E57BFD77E3993,Blade,
1A2FBCEC4F1D900BF026A8AA911ACEBF,Blade Health,
6038A5CF4BE67E1449BE21BC2F6BE123,Blade Health,
C74B1C294C247A6F7D7CC8B75A0764A5,Blade Health,
B3DF49054702FA6B4B858DBBB71B069D,Blade Remaining Uses,
BFF42E144B9D7519B8B6A48439EFA2DA,Blade Remaining Uses,
EC899B2D44C1EBA2C2F520A5057EDD3C,Blade Remaining Uses,
57556F484A46CDB1451762B0CCC00845,Bladed,
146A89B84233F34113DDE08FC8CC9C3F,Bladed Resistance,
508383FD41081E70ADD7D1B355D2C986,Blake Farm,
16A9C9E44E12F3CD5A386D9DFEE5442F,Blake Farm Storage,
1BED0D33445CBA74427CA29F6E0C78E4,Bleach,
7B913EEB4F6FE7211BFD1393285A6987,Bleach Bottle,
3F824C4E4E0D0FEBB897168A93838FC0,Bleeding Bite,
16533537490EB845131925996668F456,Blender,
1484253A408642C5857622A32A7E873A,Blinds,
46F84A654DF15FC5AEFAF2B67B8DBA8D,Blinds,
B6F18CC646B72888411E6795B36FAC15,Blizzard,
740C67C841CD2A2EA9EDBC9DF8458475,Blood,
FE8488EC411AF87D667FE49FBFECCEC7,Blood Bag,
84A78F224DB19D3F4C436EB449882782,Blood Poisoned,
6851DCB1402247CCD9278480F0C33133,Blood Pressure Cuff,
3BD1F58047532067781ADABACB7A9CF6,Blood Test Kit,
FB2A0A034FBD477DDCA56CAB83A0A910,Blood Test Kit,
96BF76A44F18C310069F07B04B76CB69,Blood Type,
1C412D534576FF1B8C9709BC6B5E1D94,Blood bag is empty.,
F0D66F754677859E0A4152A462F1A0E1,Blood bag is empty.,
33EADCEC43F6E88B5FD3A5922F3FB135,Bloodlust,
35CBEC2B42D6F832DD7BF1BCC9F9F666,Blue Binder,
9A83FF9C4B4D9B85856F88AE63A79CC0,Blunt,
2E08B8254CC65586BAE6C6B51ACA2814,Blunt Resistance,
9ABC11E44FF3ECF412A7AFB581C42B39,Blurs distant objects in fog. Low performance cost.,
235BD429449BB4B876F1C6890EE8C4C1,Blurs the game upon camera movement.,
FD47832F441B6902498F5DAAA22D416C,Boar,
99BFEC3348080A8B7B80DBAECD4EA39A,Boat Crate,
C93AB8664B5F9002CC1182AF63F11AA1,Boat Crate,
978F69654DDAD4932CCDD59B9E97826F,Boat Launch Rd,
13A60A46400F48F3D9E18784D577BB39,Body,
676606E440A7A1339F7403AB14701484,Body,
952EA5D1438C04610E17AB8546116F64,Body,
B01AFAFC456F78A391CF6D839EB48E11,Body,
D3A54547426A8B864348C69C2754DBE0,Body,
0457CCC643E7AC306685D886FD6E5294,Body Bag,
46A028A84EEC309AA50CAF9FC4191CA2,Body Bag,
55A5E56D4F2B3C16C33CA39142419009,Body Bag,
62D433474E57A5F8080BFCBB464ACE4B,Body Bag,
7548D1E8426254F65A719288693B9FDE,Body Bag,
84E14AD24B8403EC39B4909FB60BF92B,Body Bag,
86D910984F43006FEA26BFBCE376F48A,Body Bag,
EF3177E147486FA6D850108E6B2AD24E,Body Bag,
6007A6714777253B893F69B2596F88A4,Body Type,
CF7A3954471F299486B8E1886BD4F1F1,Bog Iron Deposit,
0F75F48D4780A2382208EFAE6C1E4DD7,Boiled Broccoli,
D222BE1F4653704A58B101A376E7EDFA,Boiled Cabbage,
6FA893C246360DCC7E18B5A30C26DF8C,Boiled Corn,
6CDBBA9A4C2D8E1BA245AE901EA2BBEA,Boiled Hot Dog,
AAC25B694055B2B9FF46D4974E97333C,Boiled Pumpkin,
12181E3A45309DF44908B8BBD17395BD,Boiled Water,
14E66C584DFE2118C63E27AD5AACDD4F,Bollard Pole,
2B4344494BDC91127800329AE244B1ED,Bollard Pole,
3C017C1F4536EDD2027F68B30ED50E4A,Bollard Pole,
5666390C4F3DC5F928C7728A73B9A404,Bollard Pole,
DB6DEBFB46920F6F99DC039766D4D3B1,Bollard Pole,
F71154E749EAD62AB19C2ABF04ADAC89,Bollard Pole,
174A99184DCC3AE0961524A1E7FD4581,Bolt Cutters,
B73047834D7B364969BC3BBE78688CEA,Bomb,
9B25C5644D9C067EBBEE8BBF34132F1D,Bondage Whip,
FC39C2544B0DF9764668988BC7EC9A1C,Bone Mallet,
15B0004448D4DD9D4C9104881A2D397B,Bone Scraper,
110D641F4332A5806B918F8AB7923A23,Bones,
1873B828401ED66650AC328C40945ED6,Bong Appetit (Stoned),
5B7DBDC1478A54937B7A17B11BA88767,Bonito Flakes,
673A78514CDD6CAC73C9478E9E10CCB5,Boo!,
B8FCB6844050DE1185A081BD6E158DE7,Book,
E8F49B2646CAA3CED25863913F66450A,Book Holder,
3FBE670E41E146970C7B42B6AA586716,Bookshelf,
2BAF9F33400BF5C37EF4D889608526DC,Bookshelf Cabinet,
A20D4C404BB17A79E688B6A2F73D2688,Bookshelf Cabinet,
AA27E89F421AFE1FB19D57B9ACB28B5C,Bookshelf Cabinet,
BF36BB9B43B780B2D0C271B10DD63978,Bookshelf Cabinet,
E6D9055C40C2FA1E310454A08DB246A3,Boomhower Rd,
BD4E332D490E905E8396D48BB9048345,Boonie,
18BD472B4B03DF93AB16D4B91B312057,Booth Backup Generator,
39D0675B453D5FCD6E643C8081C44BDC,Booth Backup Generator,
63A2A46F4BD7307432A210A36C77B5EA,Booth Backup Generator,
832C08C34A4581C16809B4828A77BADD,Booth Backup Generator,
98F2557F4786770EA2DADB88D9A11217,Booth Backup Generator,
BCD2573246E736B046875BBC5F7528DE,Booth Backup Generator,
EE44397748F7E735607BDF993EA6414D,Booth Backup Generator,
FAC23CE447687FAC473F8384DCF4D48B,Booth Backup Generator,
25FDABED4565C45242D94385949D3EF7,Boots,
B1591EA84C0EB6504613FFB55D4612C6,Boots for a firefighter uniform.,
1003199642C0A1FB4578EA99E9A794EB,Bored,
08FE3DED4B6A3C1C12CBE4801619E85D,"Born to shit, forced to wipe.",
9EC657794788A784F698B190A0B808C6,Bottle is empty.,
ACBD5ECC4D60A332A790D09ADD9B4E3C,Bottle is empty.,
455BC388452B9748FBF1A991F8681F0A,Bouck St,
BEB949E84846C015676F03854FBE5DDE,Bouck St,
D2DD0A324BE7CE6805114C8FA4E39173,Bouck St,
DF3EA1564E462AA46DE67792239D54ED,Bouck St,
26BAFB1D41F92FD5987B2B82D49C6454,Bow,
F0774B484520FD2780F8AA899E3D57D0,Bow,
FE697D0E49622D96FC96E1B1016D39EB,Bow,
7CA13DDB4BB6600A4370EEA23FEBDEA8,Bowen Hill Hydroelectric Dam (WIP),
BEC9308B41B41B9AD5F3549B7FDF875E,Bowen Hill Hydroelectric Dam (WIP),
22FCB5F24227724508933586A4F24EB8,Bowen Hill Park,
2DA449E14D2EE95AADB3A18FF0B3D8EA,Bowen Hill Park,
0B06B3E948ED3CD0BBF810A92DCBCF77,Bowler Hat,
BAADAE444A061121E312359E14AEBCA7,Bowling Shoes,
0346E0FF418C144251B1CC893C18600F,Box,
6341C78F413C3C8D33C4E1A0120F3893,Box,
833C284445B9A4947BAEA88401F2D760,Box of Waffles,
31CC19B54C6F5DABBB59F3932D49CC4D,Boxed Fish,
A28762E44DF1D0842B7DD59C45B5FF38,Boxing Helmet,
F767F43B45CF90CDC82E06824DB1D174,Boy Band,
557D293E41581DFBC7F4BEAE0EB8BEC0,Brakes,
3E6E76D04DBB2B7A5C1A74BC0E301C49,Bran Flakes,
73AFB7A2410652770E084FA6442D6B80,"Bran's Pharmacy",
78F55F5D40FE9B4256B2FDAF6C5DAD2F,Bratwurst,
4A2E21A04F6400E0E9A6B0BB0236B04E,Bread,
6D64B5DF4588916C96DF3189CD6ADD06,Bread Knife,
99EE50344DDBCE3763918FB0A0524984,Bread Loaf,
F19C3ABE45236127C5653AAE853866A5,Bread Slice,
793A803B4CB9DEE362D87F8B248C46CC,Breadstick Box,
0A1DAFA342216BC9851A82888DB862A7,Break into Splint,
3CC1429E4A64F6DCB95B22B798BD5927,Break the Window,
F48AE9E047251DD93FA986A27CE3BF62,Break-action SxS weapon.,
3ED6E58D4DA31D764B5D0E9842FB9381,Breezy!,
841709814024E44DD65F6CB0E4093DA7,Brewing,
B9B6450C45C627D93BFCFB8494E864E6,Brickworker,
40978D5B4D4E455F6DC27FB9E696FBCA,"Bridge Hills Bar n' Grill",
50EB5E544E32141D38A1D8822014799F,"Bridge Hills Bar n' Grill",
7B39C8324FACB40D91091ABF62A2D0ED,Bring,
B681BA634B5229E03AF7AEB1960A17B5,Broadcast Chat,
837660514735ABD9C11A50BF0A222581,Broccoli,
6FBBA9E24CB33C4637F60EB57FEE4722,Broken Air Compressor,
8486BB824FECDF2259F9938AF3365B7F,Broken Air Compressor,
86AFA4B04F811F282E3263B53763C6FA,Broken Arm,
3186D818409A4F3B50A1B6983AC9410C,Broken Bottle,
61EF3C6C40935893637B8AA1271923D0,Broken Bottle,
11B435124B2AC480B7E28D93E98E0137,Broken Leg,
91DCF7E343CE76BDDDF8D88C93EF9587,Broken Milk Crate,
7C3A313B46FF86E2CD4AAEBC6E04708D,Broken PC Monitor,
10539E30437ED7BCB59FE2B0C4CD534F,Broken Television,
B5919A0047DB55FF3D3345A34EC0B254,Broom,
02B537F74D269F770C6F6CAFA2ED7AEE,Broth,
B2D7562442945D00FC16169AE9222CA9,Broth,
3AC0154C4AF664321033E3AF10CE6403,Brow Whole Height,
1A82FF0E434B3D86B0B0ECBA02DD7A2E,Brow Whole Size,
C5C6DB114AB6930E401EA3A0E5E4B4B3,Brow Whole Width,
33F39FA4461CD1652C2CE8975B4E836B,Brownie,
D631563349B34A811AF11C80A3B7ED07,Brownie,
63DB89FF4CCC08E1360FFF898F26CB0E,Bruised,
249B644E439D2F79BFE7519BC7F2EEF1,"Buck's Pond",
3FC21F4A42A0AA36B667DE965ABEEAA6,Bucks Corners Rd,
4E78FEA54D41D9B9CD841FB24FA121E2,Bucks Corners Rd,
CDA4BDDB46EEBC6EB04C20ADCB77E50C,Bucks Corners Rd,
20EDD91F4FC6C278D75241B8F9CE6210,Bug Spray,
E7337F1C489F592EE17A0084268B9866,Build,
09ADB223492BF765AF8E3BB9E0489927,Build Object,
477EE4D240EFB3600F34009BD97049CC,Build Utility Cabinet,
1A4C242D4D542771F24932B527284327,Building Backup Generator,
23542B9B4F3A34D1441D44BF6B15CCC0,Building Backup Generator,
40DD8A314E007BE4A747689BBE6B5C50,Building Backup Generator,
2BB611B94299A32F2DAF1FB914C7A0D7,Building Fuse Box,
9F5F876D49A97099F2689EB08B75CA9E,Building Power Box,
C20CFC6D43309FB523415E8287A478F8,Building Power Control,
D25D48774A896E6EFDE16582951E84D4,Building Water Pump,
7AE7E3394CBC45E0B1D5B38A71AC50BB,Built Structure Decay,
22B546B740CF839FE8CBF7AD301CB9D5,Built Structure Decay Interval,
2A93DFCF43B398CFF61DC4BDE900C3A1,Built Structures,
C31750044EDF92DAC12F6A8F5F0D229E,Bullet,
D83468E44612EAE8F83BCD957B2111B8,Bullet Resistance,
1B246033449FC8A260117D8BFE5B837F,Bunker,
A0CE31F541D1DEDA596A979F036E6FF0,Bunny Ears,
411B7A6A45D8256B0D29E8990F186BEE,Bunny Feed,
9D7102AC48E3CC0774A8A4BA562BC0B5,Bunny Slippers,
D6B4FFC64CAEBD4DB6DDF5B6C3B0B784,Bunsen Burner Tripod,
6970ED6B43ED2EC7C0554584E346CD76,Buoy,
B855F3944080D9BBF799F8B8E2C31EED,Burncream,
8A8FDA7B46E48D920D61BD908AD7FF0B,Burned,
1FCEE3594D0DAD71AB9F0CA77CBAC068,Burned food can dehydrate you and increase stress.,
Furnace_BurningOn,Burning,
5A38FBFC4378F754B7B2A08AAD82DD7E,Burnt Hand,
DD53911548E909AFD0D16495FDE74055,Bus Tub,
4B30240F439DEC578757CB8698E52637,Bushcrafter,
CEB805724A30B538332097B75D790D41,Butter,
E6C3999A4411872C1A10899E85A7D279,Butter Fingers,
975E3BA146C2D7450B5F6381478D541D,Butter Knife,
D84A8D094629A06886B74E9271C889CC,Buttered Corn,
A6B3E5C445CF89D5555063B87564F110,Buttery Crackers,
47D0087748E2CA54CAFF2383AA24782C,Buy on Steam,
F4DE5EC24376B4D420028980D10F4084,Buy on Steam,
25C5EF984834AA50617D48B71DFB7E03,C${Dollars},
6CB85D994FD6559F3251979F2809FBA2,CAFETERIA,
8884B02946850B1D33316A9A0B271D0A,CANNOT PREDICT NOW,
97991AB344F877814BD3F2BC67C89ABD,CAR<cf>PARTS,
75DC7A1B44070ABD0E27F8B94F321DBA,CCTV Table,
0D16AF624AC497D8BE45F39312C0E2FE,CHAMPLAIN ST,
2E7543F54EA1B80E3A07A1AA3C0A6ADA,CHAMPLAIN ST,
3F34CC0A4515C73750BA1094E82151FE,CHAMPLAIN ST,
C7AB49464EFA3C2565F539A02D7029C4,CHAMPLAIN ST,
E101A02449FAA520CE0343A30535989D,CHAMPLAIN ST,
FABA3F204DD57A718759418B3B483224,CHAMPLAIN ST,
012A4F44496CDAD14FBF7BA1A76E1E4D,CHURCH ST,
0DE5F5FF40BBB14943910DB374662248,CHURCH ST,
1AABE7924B1501AB36978598D8B75D33,CHURCH ST,
20C2E1804ABF9ADCAFC2EC9865AB86CB,CHURCH ST,
20CD81AA4ECC5B91E8001098070742F8,CHURCH ST,
3A98DD3242B7209B3C207D8884FFA584,CHURCH ST,
40EC9DC7406A13B0373276B46C2212E3,CHURCH ST,
5F06D54B49D142EA985886BA4B741AE7,CHURCH ST,
89E4B62143489326B9FBC88E8E82B774,CHURCH ST,
B22AC8634B254443BDC4FEA35F352282,CHURCH ST,
D6E32AFC420A03412A026A9D9D326B27,CHURCH ST,
E0D90D074FD0DB19A800B6BE41671268,CHURCH ST,
142D035742DC51E68940C6BA612A1E05,CLINTON ST,
2112EE324F932E20D10F27B5C7C80AEE,CLINTON ST,
484545E9475E8D7A7A4EA0B100B62586,CLINTON ST,
BAABD5DE40C0C67852B3E58C95C4884D,CLINTON ST,
EF0D393242596E4B461C2AB10FFD1002,CLINTON ST,
FADE9A39410686222A0BF0AFAD515AC5,CLINTON ST,
4FAE01FC4D135CDF2C9D858DDE7D51C7,CLOSED BUSINESSES<cf>(RESIDENTIAL ON TOP),
C210D8834EC71693C801D2AB6CDD9968,CMAA2,
2E987FF441C31E6BA3AD378D598038AA,COFFEY HILL RD,
A439C05F4EFDBD7ABA14038C7F2854EB,COFFEY HILL RD,
43F491884912488DFC94B78920532BE6,COLD BROOK RD,
55210AAC4EAE0CAE785390B78A2EA664,COMMISARY,
F8CBEFA54DC98A5BB006F1964F914973,CONCENTRATE AND ASK AGAIN,
8AF9C9674767BE6CD6BABDB117C96831,COOKING,
68BFA0974BB3C02F268AEE8109CD14D8,CPU Usage,
3FCBACCD469F15CBE9AD2193CF2E78EA,CRAFT HUT,
567EF7F5415EF2A10F70488DC81F12FA,CUTTING,
84E350A8425883B9B3941788C48D9820,Cabbage,
AB9DA6F64A384A73AA90148899BA70CE,Cabin,
5D4F3E534E7D0B4A100B32943A5BC813,Cabinet,
6A7116524C9B566419ECD29AFCB686C3,Cabinet,
98C3752F43D824D6B5442E9BA48CCCBD,Cabinet,
AD26D73A4537688C2118E6A9E24E8DBB,Cabinet,
0A3A034D42AFA578499A24B87721CAD3,Cabinet w/ Range Hood,
E1A49561460BFBE5A46A60A7D0FDB466,Cabinet w/ Range Hood,
EB41AA374F4B834B07568EBF2605437E,Cabinet w/ Range Hood,
EDA1A61240F82143E674E0BC88AD12B5,Cabinet w/ Range Hood,
1BCABB7D42339BEFE551A3BE4BC9A4F3,Cabinet w/ Towel Rack,
