key,source,Translation
6B19C62B42ABDDC6C67941898340C1F7,Courtroom Desk,法庭桌子
645459A4457D183BB07EDD8257FCA4E0,Cowboy Hat,牛仔帽
2098C616417B22B7EE1BF69C7571BFAC,Cozy and stretchy.,舒适且有弹性。
8084EB354AC09308153D04AED7EE34E2,Cracked Bucket,破裂的水桶
8893B1CD4FC32EC16F2F6A940845D3B9,Cracked Bucket,破裂的水桶
C37EFF4B4BC6B730BB8171AB6B16B37F,Cracked Bucket,破裂的水桶
FAAFE9AC476F9D930D7098ABA3DD4E08,Cracked Bucket,破裂的水桶
AA5F71044011A8EEA367F0A22F41E912,Cracked Recycle Bin,破裂的回收箱
300A807A45CD2DF3723DE98F38D1E6F5,Craft a Door,制作门
F0752B804AF14345273900A5A5CC50FE,Craft a Utility Cabinet,制作领地柜
E0B24B08468ED6ADE4FE51B63E887C26,Craft a Weapon,制作武器
EACC2A2A4BEB7AE1C3128B86244F2AF4,Craft a Window,制作窗户
34EDA6544F1BD429D324448DCF62B538,Crafting,制作
8C16B0714EE09D429ECFE88370584F2B,Crafting,制作
AA7234EE498FEC4E76905084293895BF,Crafting,制作
4063B50749F1DD1A594E20821F3F8F4C,Crafting Book,制作书
2588E443451D250727B028B5C65A6C3F,Crafting Chest,制作箱
11D45B9241E65E6D69A81AB1983F98F1,Crafting Hut (WIP),制作小屋（施工中）
31261EC24D5D0B0D0416E195B9AE404C,Craftsperson,工匠
A9119B3F4033B76FB6C17A8C84566D66,Crash Site,坠机现场
0E2F9EAF4AF8028E130A66BB4412B0AD,Crashed Jet,坠毁的喷气机
14DD18C14A4EFA3AB2DA33AF2810D2B2,Crate,板条箱
61BADAD8454BA6C881D2A79064301CF9,Crate,板条箱
7658274D498C00EC19098F9E81A9115F,Crate,板条箱
7BE5B21A47E3CFC3562778BECD4E726B,Crate,板条箱
FB91387641FE566EDB91DDA23AEFF300,Crate,板条箱
BD55EADC4B9B0479CBBC619023BF4206,Crate Shelves,板条箱货架
F06938E642C69EDC6CA28087415F976D,Crates,板条箱
D5B229EC482BCE869C96D5968467402B,Cream Cheese,奶油奶酪
A9FBD6FA42AD074CE3FF1EB7F4493B36,Cream of Chicken Soup,奶油鸡汤
19967022432AEE2368F49AB72AFA995A,Cream of Corn,玉米奶油
A7802642490FCF16A51226A16F876167,Cream of Corn,玉米奶油
6118EBFB41A1B6C676B1E09D8FE4FE59,Create,创建
ABFBF2614B76170DFE903BA762E04E2D,Create Group,创建组
53981C8F4E8A831B87F0F8BA44BAB94C,Create New,新建
22790EE44570987CF7FBC996796793FA,Creates a surface with which to grow crops.,创建一个用于种植作物的表面。
5CF96F5F4C1A4BBB06079E98BC563C0B,Creates a surface with which to grow crops.,创建一个用于种植作物的表面。
74A7727144C440594C0E078F4DA02913,Creates a surface with which to grow crops.,创建一个用于种植作物的表面。
8976A05C413EDA0F879418B439F3FCE0,Creates a surface with which to grow crops.,创建一个用于种植作物的表面。
A23881144AAE00F39A530C9A3442B025,Creates a surface with which to grow crops.,创建一个用于种植作物的表面。
BB7DB9484AD4711231AACBA873044000,Creates a surface with which to grow crops.,创建一个用于种植作物的表面。
6DDAD0E64F2086EE6459F6829AD68192,Creates a surface with which to grow one medium-sized crop.,创建一个用于种植一个中等大小作物的表面。
53D53D0A4B1EEC57AE6289B03A7C20CC,Creates a surface with which to grow one small crop.,创建一个用于种植一个小型作物的表面。
A2A625BA45801291F3CE979BD443CD1D,Creates a surface with which to grow one small crop.,创建一个用于种植一个小型作物的表面。
192C356241C525A57A372C87FADE2D4B,Croissant,牛角面包
5F1C02F2493DA55E75E3E2B77D8305E1,Croissant,牛角面包
175FA074479AF1290EC5FB95F58CEA66,Crop Thirst,作物口渴
FDC1BE3041696D40471569B4AFBF92C8,Crop Top,露脐上衣
740C0C2444D8327A2324E99BB56A8DC0,Cross-Head Screwdriver,十字螺丝刀
BB881B2DAF5E4E108D212046C6BFAFC0,Cross-Head Screwdriver,十字螺丝刀
E33481144F4153DD10538DA74572DB6C,Crosscut Saw,横切锯
FB8BF45C4BF5A1466ACDFABF72BDBFB2,Crouch,蹲下
C6896EBE44D8849AA476D4897F06DADA,Crowbar,撬棍
5DB175AC41627C40DDC851B57EA3F017,Crude,粗糙的
CBCC398340F4AB9B6A1ACAA1469D3BCA,Crunchy Peanut Butter,脆花生酱
C9DF1CB946335087077026B174135250,Crushed up bauxite used in the creation of aluminum ingots.,粉碎的铝土矿，用于制造铝锭。
BE7B09CA4C8709CF04EB0DA1285B1BCB,Crushed up graphite used in the creation of hi-grade ingots.,粉碎的石墨，用于制造高级锭。
E4F9A66B4066E8C008B14DAD60F10480,Crushed up limestone used in the creation of limestone bricks.,粉碎的石灰石，用于制造石灰石砖。
8070943C4AFCAFB872474BB56E7EE524,Crystal Drug,水晶毒品
922B73054421F5FD76B4BFAAE940639C,Crystal Meth,冰毒
30F36C904F42886639C293914F30EA09,Crystals,水晶
85D9EA2742251461A25DA284D65C9CE1,Cucumber,黄瓜
A88A70E341FF950D9291138F2361E3F2,Cucumber Seeds,黄瓜种子
45711F604E17DDFD5DDD5C8ED2801A41,Cucumber Slice,黄瓜片
69B13CA14599473C8699DF8D70092FC2,Cupboard,橱柜
4A1737F3428A1988F0D77785C6318950,Curly Beard,卷曲胡须
FC06B0EF437B3129ED835BA6DDEE1C9E,Current Level,当前等级
FD20643940355768380DE78BD3548F4E,Current Map,当前地图
293452234C92FB36DC1FB1B03FFC644B,Current Perks,当前技能
5C5E5C2948F12B227240D3867485D09E,Current URL,当前URL
91F41D064B1A6A0349E438AFB1DEB317,Current XP,当前经验值
4E73A1E647414C04F0CD618EF09D718D,Currently Inserted,当前插入
48A0C2F24FD5514CEF83C2B54B858193,Curse Sanitizer (Removes Conditions),诅咒净化器（移除状态）
0FC8B1BA49A55D9A836B9FB15CDE58CF,Curtain,窗帘
202D881D462B5DF4C0D4F28F79984C81,Curtain,窗帘
415A047445372F19BD9BC3B7CEDAFFFD,Curtain,窗帘
606BB2C347D685467AC7EF9D9E1FE8EC,Curtain,窗帘
C09958B24E166D7F1925AB83781AE1EB,Curtain,窗帘
A78D77ED4F42A2B09ED228A167EC53FD,Custom Settings,自定义设置
E22FAB64417F5FCE51CCDF9E8078A04D,Cut,切割
287E4FB54A26CF10A1DD8594D4A6FB58,Cut Hair,剪发
06AED766451F8865768275A8575DBBCB,Cut it into pieces.,切成碎片。
0C37447644B85BA31693F2B651BF6999,Cut it into pieces.,切成碎片。
2DB72A6C47554866DF5EFA83B6D945A8,Cut it into pieces.,切成碎片。
49F2BC90484CA8E55970F1829423E48E,Cut it into pieces.,切成碎片。
619BF6FC40A29ED2B7114AABB3093682,Cut it into pieces.,切成碎片。
857FED204A38482CC3C3898803FF59E7,Cut it into pieces.,切成碎片。
B44F877D44DAD47E9932EB9D4CE95883,Cut it into pieces.,切成碎片。
BD86175044F6388A0A9157AE5558266B,Cut it into pieces.,切成碎片。
D5CA606A464850FE2DEC50A46D692FFA,Cut it into pieces.,切成碎片。
DDEFD289498262D5F78862983829F580,Cut it into pieces.,切成碎片。
30607AEC4B553B52ED6FB3AE0A52E450,Cylinder is empty.,气缸为空。
57A6AB6944748593FE31E9BFD6A2F083,Cylinder is empty.,气缸为空。
6129AD9149C227C593DE62BED823CA00,Cymbal,钹
24DE3C5C4E7922A2F3A81AB39F8C5568,DANNEMORA HIGH SCHOOL,丹尼莫拉高中
3F39C29B45B0F46A87B9DB93594CE90B,DEV<cf>WEAPONS,开发<cf>武器
8BB69D554DB2455212BE82A91F6C9E6B,DEVELOPER RESPONSE,开发者回应
7D4FE50947D0BE7F6AC4CEB9735B81D1,DL1,DL1
9C649048495BB1A62C68DF96549BA63C,DOLLAR STORE,一元店
1E37A88B43B3E64CE562A69ED6983860,DON'T COUNT ON IT,别指望它
F843D4054454CB96EBAC0B9BBF234614,DRILLS,钻头
0D3479744C7C0AFD47655EB5472C4DDA,DRIVERS,驱动程序
A34C342B4E26FB3522390BA3CD1C6A17,Dairy Cream Bar,乳脂奶油棒
EC0BE03840C0D331185AC4865A7304C9,Damage Multiplier,伤害倍率
B7E16C1C48086C404AEC6EB4ADBEE25C,Damaged Concrete Pipe,损坏的混凝土管
4B5DBC074C777EA259A67E90F2921E40,Damp,潮湿
9B97E33847EF9E8956F0C0A81AAF54C2,Damp,潮湿
8524505E43FEA1C1929DD3A15693EBDC,Dann Rd,丹恩路
935625F344C6987825D8E99B4F9C4C24,Dann Rd,丹恩路
B91795A54307A20B8E1682B33B88BA06,Dannemora Community & Court Center,丹尼莫拉社区与法院中心
41E82C66493F909E22039E8A28228C46,Dannemora Fire Dept.,丹尼莫拉消防局
4038036342DFF2DCB16DB1B7B0A80712,Dannemora High School,丹尼莫拉高中
F81EF6FE4EECE5868447B3AA9301A2C4,Dannemora Lookout,丹尼莫拉瞭望台
FFFB32174F78CBBAB8588D861FF92AA7,Dannemora Power Substation D-DM-01,丹尼莫拉电力变电站D-DM-01
9909D51F408C4B324F92B0A610995FB3,Dannemora Substation Switch,丹尼莫拉变电站开关
BC13982348E73168418EA788A3A1E56E,Dannemora Town Garage,丹尼莫拉镇车库
299FCF8F49E4E660B57378A6540FA35C,Dannemora Wastewater Plant,丹尼莫拉废水处理厂
7B9A221E41939AE8E44F27BB3DD24025,"Dannemora, NY",纽约州丹尼莫拉
3015DCE9478D33A56DBE05ADBE6FAFA5,Daredevil,胆大妄为者
26EF93904CDA1BEC233F848897105AC0,Dark Woods Cabin,黑暗森林小屋
8ED6026340CCB85C379ABBBA4F9320B8,Darker,更暗
5A9D8BDA4F2C1D1EC159F4AA1CC078A8,Dartboard,飞镖靶
F946261A4BF4B071064BCF883D82DEB7,David's Auto Parts,大卫汽车零件店
CA5A9EAC4D03ADC20D05D4A3693CF31F,Dead Air Depths,死气沉沉深处
018C09514B227C165CE287A234931DFE,Dead Approach,死亡通道
B0F6067E41E14F29DA2DE781D3CA8FAC,Dead Ends Motel,死胡同汽车旅馆
744FD63744CDB2248CFC45A069C64D83,Dead Plant,死植物
8C2BA2B8488833D857B5C99FA817DEDB,Dead Rat,死老鼠
519FF77943BC59CA82AF62A430BA071C,Dead plants continue to grow very slowly.,死植物继续非常缓慢地生长。
1082400D42816E5AA9DFE7BDFA8B27BF,Deadly,致命的
32B4AEF441E375624D2E9C959E37E806,Deathly Poisoned,致命中毒
2DDEE20E4C11F7C8677962B68F30D288,Debit Card,借记卡
032E4C7F41F9760E1A33E9B8090FACF8,Decay,腐烂
C9D3C437404478912E46329440242E0D,Decode,解码
2F78151D47DC9B2926441DB5D28F14A6,Decomposing Corpse,腐烂尸体
426E23914B0534F0EA56CCA055C364D2,Decomposing Corpse,腐烂尸体
3BDD2B884524400662C0BA9851A626B2,Decor,装饰
47315B4C4255E0CAE55EC19A3442D5E6,Decorative Potted Plant,装饰盆栽植物
50064DBE41CF257449B10EB8DBE8FED7,Decorative Potted Plant,装饰盆栽植物
709D824A438C3008BC11D7BB85B93FEB,Decorative Potted Plant,装饰盆栽植物
4CFE57414BE33457164801BE65222A5F,"Decreases blood sugar.<cf><cf>Drag a syringe onto this to fill the syringe, then inject it into yourself.",降低血糖。<cf><cf>将注射器拖到此处填充，然后注射到自己体内。
B76A65CA48A4930D91749F90C90EF3E1,Dedicated,专用的
D6082D8844D180680F2116B9F439909F,Deep Fryer (WIP),油炸锅（开发中）
FD6441FC4415555F51A6D69394B69DBB,Deer Meat,鹿肉
2FD924C1432393C975A7D38D217D9386,Default (First Spring),默认（第一个春天）
F782E2F44067CE79C42DAB80A57623BE,Default is 2.2.,默认值为2.2。
0E7393B941C672967B2EDFB2D11329C1,Defend Yourself,自卫
356965D1492298CE844D29811815FB63,Defendant Sign,被告标志
34E9A4E44FCB4FDD143B3B848964043C,Defense,防御
DCBCB91A4B9538A568B8AA9598BC3F2E,Defense Barn,防御谷仓
CBA57A694AB30520CDC69686AD46EA4D,"Defenses that don't require much to bypass, but may be effective against zombies.",不需要太多就能绕过的防御，但可能对僵尸有效。
41AC82C848D20549F5895A90AF49533E,Degradation,退化
3FE801CD44E24526FA8136AB4C2954AD,Dehydrated,脱水
8E8F2F8242971A71F700A3B50B0F9B43,Dehydration for Dummies (Thirst),脱水傻瓜指南（口渴）
C8EDF61D4B59FD0A3B79569C8AB6A72D,Delete,删除
E3F3E6784E1700281B7D4F9DBDD2339C,Delete,删除
F0710ACD461991DA9235E4981F4D44A8,Delete,删除
F8AB7E9540AF718683EEB48D95B02BA9,Delete,删除
457D0DD14B27FFE113D9E38991AC874F,Delete All Autosaves,删除所有自动保存
AFC148FB43E2162E6C4084B5764C6FA6,Delete All Autosaves,删除所有自动保存
D40468E24183A3F1F834D8A1985E5585,Delete All Autosaves,删除所有自动保存
76A9847045F10FB4319D29A032955A9D,Delete Character,删除角色
867B0A49495A6DD49310B1B8D2CD1DD7,Delicious Smell,美味香气
FEEA20F4459CA392823916BCB8F31256,Delicious cooked pasta.,美味熟面条。
0D416D1D4A8A0AF7B04D45A42B668E6A,Delisle Rd,德莱尔路
DF76B233401D1CB817E64D807438D667,Delisle Rd,德莱尔路
AC79F4724E870CB29837B69FA74DFC8B,Demo,演示
B7E525A34502CD71131AB1929DEB02C5,Demolition Derby Driver,拆车大赛司机
FC49102C45DF1B72ADBFAD903187E90F,Denim Scrap,牛仔布碎片
EDFBB6834B715BBC1B8AE5991705E458,Denim Shirt,牛仔衬衫
F8BE2BF745A70766AF2E7EB6A9A12827,Denim Shorts,牛仔短裤
3BBC7ACC4334F5DFDD932588CBA7FB36,Deposit Boxes,存款箱
895158DD471997E693EFCA9C91A31384,Deposit Boxes,存款箱
8BD156E448F623B41EE6B2B6E5D23CFF,Deputy Bulletproof Vest,副警长防弹背心
1FFA7FBF4DAB98BD87C2EA804D66E35B,Deputy Hat,副警长帽子
25FB554046A2E1D78EEAE5A82BEEAED8,Deputy Jacket,副警长夹克
32E6BE4E48AC6608800A95B82E9686A5,Deputy Pants,副警长裤子
A57AE31A4CF0D88B6D0547B41A540720,Deputy Shirt,副警长衬衫
1B62DDF24523976AAF70F1B7E0230823,Desaturated,去饱和
BE18C2454F4CC263E0AA168A4230647F,Description goes here with an icon below,描述在此处，下方有图标
8EF9AF7642FED15BBB9600B05DC4CEF2,Desire,欲望
8C099B804EC667DD91E63D95635C4C9C,Desk,书桌
B41F5E1D460A77F83EC777BE0BB6C95E,Desk,书桌
D4CAB3F640A17B37522171B5363C5A3D,Desk Chair,办公椅
8DE91C01459E9D9203AF65BB878D1133,Desktop PC,台式电脑
Destroy,Destroy,摧毁
F7A8AB664D0CAACD4352878A40FBD2B3,Destroy Forever,永久摧毁
0AFEEC2546DF424C03EA5FBF34703E92,Destroyed Landmark,被摧毁的地标
3ADDD3AB43363AF9E4242B8D5ECA25C8,"Destroys what you're looking at forever! (If this is disabled, you can't destroy this).",永久摧毁你正在看的东西！（如果禁用此功能，你将无法摧毁此物）。
D428D30E4F0D528F07EAE8AF16F0EEB5,Detach,分离
56B17C6C45185EF5372650B28C26FA19,Detail Oriented,注重细节
DD29991149E57297BB7612B1CF4AF700,Detergent,洗涤剂
3A311C884399572B2C4F5C9BD8ECCF16,Dev Log 1,开发日志1
29C6ACF840E4D6E99DD67C9330D13679,Development,开发
8DD2F83E484431F554ED538E7D753081,Devil's Grotto,魔鬼洞穴
C4F04F6749CEF73EA59B1EB16C1BFA65,Dewormer Medication,驱虫药
C10E9E6C4D3003C02496B49A7A911A09,Diabetic,糖尿病患者
D3E614D04A19D0F36973789F56F47D8D,Diagnostician,诊断师
86FA940D4CB40018016CD49E426F14D4,Diapers,尿布
DF8C056346E78744FE1F96AE06EFDA18,Diced Octopus,切块章鱼
F0C744914691E82EFFD3C487A0D69785,Did you see the canteen in the dresser? That might be handy. Take it from the dresser.,你看到梳妆台里的水壶了吗？那可能很有用。从梳妆台里拿出来。
8201D596446E19E4D02BF0A1283D38A6,Diesel,柴油
18370F9E46E71675893276AFCEE5AE8D,Diesel Pump,柴油泵
164A8B0B41A3DDDADDDFD48AD2231878,"Different map items, like cell phones or paper maps, have different information on them and have different possible map features (for example, seeing your GPS location).",不同的地图物品，如手机或纸质地图，上面有不同的信息，并具有不同的可能地图功能（例如，查看你的GPS位置）。
07BA958C4ACD8D92D570DAB4F2746FD4,Difficulty Preset,难度预设
7779EFB9440CA5D8DE0610ADAFC49D11,Digging,挖掘
AAC29E0F4C6D9742B32F84A56A429503,Digging Resistance,挖掘抗性
51382A25481D2A86997952A5B38894CE,Dining Booth,餐厅卡座
36C86FE645322756C279BF972B3AB766,Dining Chair,餐椅
8660B62F41E309B6B90AAEAE55AD84EC,Dining Chair,餐椅
A7B510E0477B9EA280F2ECABFDA50D2F,Dining Chair,餐椅
C62A223A4953364D166C84941AEAD2E4,Dining Chair,餐椅
D08269CC4E772710C372E5B5D747D530,Dining Chair,餐椅
EC1DED82463A89B145885D8FAC2A7653,Dining Chair,餐椅
ED37C07E41A10EC8EEB964AB65894E3D,Dining Chair,餐椅
0A6AA9354C942B1752364D96660CBE27,Dining Table,餐桌
4B2D83C6432998BF1CC9659573ACD444,Dining Table,餐桌
4BF63B4147F903F134FCC1B899F44069,Dining Table,餐桌
71DA45054FB5B554FA7E4C934306FFE6,Dining Table,餐桌
A3DF3D9C4DEFAACB1CCF8CB1279BBC47,Dining Table,餐桌
A58081624EAD0692B71596AD16BE45AC,Dining Table,餐桌
BC3E9C0F491D343DB55013AA9EFF6F29,Dining Table,餐桌
C238BA004285B889C3EB0A836535FE96,Dining Table,餐桌
FC9ECCCD475C082763046E90B3BF2728,Dining Table,餐桌
CBDCF3964B76993705A43691FB6B2CDF,Dirt Expert,泥土专家
262B03C146DF1CC94E357B9AAB34CE5E,Dirtiness,脏污
737E68474C8AC114C820DE9426330C22,Dirtiness,脏污
8AEFD2A443D5EAF7B34E53B6053573B8,Dirty,肮脏
D3A8F2A84E756E558837D4A77A309097,Dirty,肮脏
00F4E32B4A30379BC52E018F5D0FCF4F,Dirty Mattress,肮脏床垫
107062D043EEA6A2C958979E2F98E014,Dirty Oil Storage,脏油储存
9D1F9C144E9B0F17D2B4BC87816B0DA2,Dirty Oil Storage,脏油储存
24C767B94D8C722B902864A7E9323664,Disable Mod,禁用模组
39C26E044853ED8CD9002E8103FABEC9,Disabled,已禁用
EBFA4A95486B711FD4E383BD8A85D34F,Disc,光盘
6B652AA1452F6F8863FAC3AD557C4090,Disc: Dev Log 1,光盘：开发日志1
ED97722547FB34D80767918E8820BAEA,Disc: Night of the Living Dead,光盘：活死人之夜
C2811B794DAD1139C5B9D0BDFCCF9FD5,Disc: Trailer 1,光盘：预告片1
E676000B4CDCFF9CACD55F8CD94FA581,Disc: Update 0.017,光盘：更新0.017
ADA7AA2041D72E5C2ABC5381274FF872,Disc: Update 0.018,光盘：更新0.018
DB47E83543E60B736A4AC2AFDA8C0834,Disc: Update 0.019,光盘：更新0.019
557507574363F30D7D261F9DE1015475,Disc: Update 0.020,光盘：更新0.020
D51E95CA4CB7950FBC092EBEAA99E7BE,Discard,丢弃
F162763A4919FDB8C7B7C496CAAB2069,Discarding a growing plant gives you a 50% chance of recovering its seed.,丢弃生长中的植物有50%几率回收其种子。
917E1CAB41D0E8885B6622B08DACD7F7,Disciplined Gunner,纪律严明的枪手
EF9074C54E519FDDE85C58AD7CD62D65,Disconnect All,断开所有连接
9F82BE1B494CC4592057DABB53298929,Discord#1234,Discord#1234
838787B242D539C464C0D7AC4F838DF2,Discord/Email/Name/Whatever (Optional),Discord/邮箱/姓名/随便（可选）
D4FBDB6842AEFBDC464B49A9C65D95D0,Disgust,厌恶
B1A99B1642026ED4041620B0E0CC5DD5,Dishwasher,洗碗机
C51BC88F493E3975579F34BAC44C5935,Dishwasher,洗碗机
BB3A2A8C494282694F322EA3E7209069,Dismal Swamp Cave,阴郁沼泽洞穴
Dismantle,Dismantle,拆卸
D4845F944471F4F7A0FA2193A2EFDE81,Dismantle some Furniture,拆卸一些家具
5D0D64E74D670D5CB5AADBBF4F76EA92,Dismantling,拆卸
3D314B66428F2DFF1C3C7D826EE085CC,Dismantling Book,拆卸书籍
C43EA94347FDA5D519549AAA998E43D0,"Dismantling items reduces stress, and dismantling furniture reduces it more.",拆卸物品可以减少压力，拆卸家具减少得更多。
7D8B353E4C97DFBDBBF32394F7B23661,Dismantling yields are random.,拆卸产出是随机的。
56C73A744A6F4F5EDCC6E1A511E0E54C,Dismiss,好的
6ACD3B1A48CAC7EB72E4198F4748686F,Dismiss,好的
B959AD5B4AF27E2DD656BFB419508178,Dispense,分配
4FE223DB41D1F1B70C784D94B0433141,Dispenses water. Good for watering plants automatically.,分配水。适合自动浇灌植物。
C3C8298B4653EF3675650E9C6817B245,Dissolve,解散
1ECE941B444C761F6F9C2EA686E65235,Dissolve Group,解散组
CD1166564F3BA7B5318C0CBF5AFF7DD0,Distance Field Ambient Occlusion,距离场环境光遮蔽
767798BB4D65AC1CBC8E7389589F469D,Distance Units,距离单位
516D5D4B484AD0409974918CB04DF4CF,Distribution substations allow you to control a specific town's electricity.,配电变电站允许你控制特定城镇的电力。
3B700E524D3A5B8C9C231B89365B7B72,"Distribution substations, like this one, control electricity around a certain region.",配电变电站，像这个一样，控制特定区域的电力。
92464F2F49B5D7F4B50205AD5DD2A311,"Distribution substations, like this one, control electricity around a certain region.",配电变电站，像这个一样，控制特定区域的电力。
CB2E095D4A93938942E80884BC4E64FC,"Distribution substations, like this one, control electricity around a certain region.",配电变电站，像这个一样，控制特定区域的电力。
F4857B5B457982107824ADA0649B7735,"Distribution substations, like this one, control electricity around a certain region.",配电变电站，像这个一样，控制特定区域的电力。
5F5FF4A04F6BABDC31CA02930324CB09,Diva,天后
5CE8CF584AE9A4D1B6F09BA429051EBA,Divider,分隔符
4C6C91D648EA41C593EF2BBF87404E59,Do Not Enter,禁止进入
AACA80B446C43A49DB9977906AB7B715,"Do items respawn on e.g. shelves, sheds, etc.?",物品会在例如架子、棚子等处重生吗？
5DC1BCBA4A7B9CF5BE598583557B71F6,"Do you need a utility cabinet to maintain bases? If turned off, built structures will never decay.",你需要工具柜来维护基地吗？如果关闭，建造的结构将永远不会腐烂。
F16296694B3EA0220E771EADB3213204,Do you really want to be near this many bodies?,你真的想靠近这么多尸体吗？
262EDE184866C14DDA101EA8829A71AE,Docklink LLC. Building,Docklink LLC. 建筑
B26C2CAA4DD25A2401FC9796997D417A,Doctor,医生
28FF310D4B6F183C3F20DFB1E1E43A3E,Doctor's Coat,医生外套
8F5C1B814C112B58807B7DB1EA99C620,Document Cabinet,文件柜
3785182048709081B29A2B8AAFEDB583,Document Shelf,文件架
7193AB5F46CFA87012E0CC89D9E77308,Document Shelf,文件架
9F704CAA413CA4B5D64AA1952DEEA313,Document Shelf,文件架
7C42596746045F74A3A770940AE2B98F,Does It Matter?,这重要吗？
85FF6FC54E43FEA6BD19319A233D53C7,Doesn't do anything important. The pills are colored blue.,不做任何重要的事情。药片是蓝色的。
A211F0E84597AB67B57D12A186E7425E,Dog Food,狗粮
E2C6C10541E50C5EAAF06FADB5BC6B03,Dolphin Shorts,海豚短裤
BC2E0E394AC8BBE1D99948A1DF4736AC,Don't lose your head!,别失去理智！
87A1EB4C4F4A3981B05B71AA7D1F61DD,Don't microwave batteries!,不要微波电池！
7378E7014F70C0AB60D6C98540C1C4BF,Door,门
7D1184054F6259A4D65974A9A73D6C78,Door,门
C37BAAD848EF79873F64D48845B081CE,Door,门
E54681FE47F16CBCAA156EAF13605A4D,Door,门
2292047142E7870E9631E1B3C42C8D67,Door (Garage),门（车库）
534791C74B24BEF7C8D372BBA151DF93,Door (Garage),门（车库）
74EEFF7E4718250906531D9B2386E950,Door (Garage),门（车库）
8E218A2642E4B462210891A564168F61,Door (Garage),门（车库）
36A9E9AF421A9B49A220BDB7501F02D7,Door (Solid),门（实心）
7C6C45AA4A1B2870288D3FB6F7273D74,Door (Solid),门（实心）
CF61AC864114CE7C424A5EBC27BF1380,Door (Solid),门（实心）
DF5593FB4EB4C0808DA25AAE639FF313,Door (Solid),门（实心）
63DA5A904C8C7A73A76CD1B8E568F879,Door (Windowed),门（带窗）
6440894D40528BC516FA66B445004A6A,Door (Windowed),门（带窗）
AFE3C4494D76C55B354C7B87284E64BF,Door (Windowed),门（带窗）
DFD92276446A7B46D335B3BFA5D4AEDD,Door (Windowed),门（带窗）
73E00C2C4890A424FA08D1A3932FBEC5,Door Impact Resistance,门冲击抗性
36CF050D4E7D061C5023C8A11CC29D66,Double Barrel Shotgun,双管霰弹枪
797E6BA14032C9899E0AF0A58C04BE32,Double Bed,双人床
B0AC4DD14763A269053679B507CB0083,Double Bed,双人床
D3CEFFD54D848B7A03554E9056FEF5A3,Double Bed,双人床
0B0CB104404E21056B351AA7CFB815C3,Douglas Rd,道格拉斯路
C82E1CE64C668935A77EE0903441DFFA,Dow Pond,道池塘
4E70BF5F47D5FAF3C3046F9B4528049B,Dow Pond Lookout,道池塘瞭望台
0C0458F84F7952959BCDA7BA9682AC3C,Down,完全关闭
FC9874BA44CD82962FBCAB9468505432,Down,向下
8BFE7CFA48D30741174CF9AF40AE9357,Down Button,向下按钮
EmptyVehiclePartSlot,Drag a vehicle part onto this to install it.,将车辆零件拖到此处安装。
51614FD94F3086AE34493AB514BD5DFB,Drag detergent onto this to fill the washing machine.,将洗涤剂拖到此处填充洗衣机。
8FF28B9A4E4A6CC1640BAC92896CF928,Drag the car battery from your inventory into the newly emptied slot to install it.,将汽车电池从你的库存拖到新清空的插槽中安装。
5D35489648E2BD43119F24A952E4EB25,Drain Shower,排水淋浴
06EAD8D6423DFDC46E8605B1215BD2CF,Drain Sink,排水水槽
0C0C89F449AA04DE668093AC524B4AF1,Drain Sink,排水水槽
2CCFD6194BEE88D2C15D7CB43DA79E2C,Drain Sink,排水水槽
375CAE7E4F9ACCE7B4E96E826897F4C6,Drain Sink,排水水槽
53954C1C43D1F5F5BF33BD903C21A3F4,Drain Sink,排水水槽
61D83C9C4208C14857DB4BB0CE23FFF7,Drain Sink,排水水槽
9159E850450959E690D39B92E44D25E8,Drain Sink,排水水槽
9546C57B4805D82D64F884BF87BDA2AC,Drain Sink,排水水槽
BD1956084F123B976F775CADBAA615D8,Drain Sink,排水水槽
0C5CEA594AFAAAFF94CE61B4EA6A8AF8,Drain Toilet,排水马桶
1ED86DCB4301356BF1EA13A7FC17E06B,Drain Toilet,排水马桶
82E0C0044FC51E3C2C1046A71DA9AAE2,Drain Toilet,排水马桶
BE58342A46B640B2418F908B830828EB,Drain Tub,排水浴缸
53BAFD3843694D44703932A87B5CBCE6,Drain Urinal,排水小便池
CC070EA5400052932AEB5EBB34E0B19E,Drenched,湿透
706791A34428245FECDECDAD2421DFEE,Dress Shirt,正装衬衫
2ACC73D14F0CB9BE32710283C6E91AF1,Dress Shoes,正装鞋
031DA94F4465E3AE7182FB9584736831,Dresser,梳妆台
0543712E4DA486BF649825827EF55C9A,Dresser,梳妆台
1376DB634A653ABC8F3C54936306039A,Dresser,梳妆台
29BDB74148E00B938294D2A9539F89B6,Dresser,梳妆台
2CA08859467A7CF65FC10EBB8963FC94,Dresser,梳妆台
51FCDD294BC2F834D1D8838E2D21A092,Dresser,梳妆台
EB3662D94FFC3CA766D4788D4CCB2764,Dresser,梳妆台
FB183E0C434F386A7918E88407E9A78D,Dresser,梳妆台
B53D23D8431456D9A90F49ACB75F65E7,Dried  Paint Can,干燥油漆罐
3F21AB3D4E977D956D46168255EC6D89,Dried Paint Can,干燥油漆罐
48C4DB2C43BC9D4FAC8A259608202230,Dried Paint Can,干燥油漆罐
B6B7041C49618237D686929076110AE7,Dried Paint Can,干燥油漆罐
D89EA1AF491F0C597E2A02938903D53F,Dried Seaweed,干海藻
