key,source,Translation
242D718D452F45582A05D6AEB3355F96,Dryer,烘衣機
2A72EED14A292FC15B6F0F9C86A33B74,Dryer,烘衣機
7D1108294C503BE39EC9CEA0BB8EF256,Dryer,烘衣機
86A88A3C41C2604D5D82D8BC7E8AAA94,Dryer,烘衣機
8D7A924C4589E515190DD8BC01766EDA,Dryer,烘衣機
8E265CD548E010C48F8DE3B6B450E5AD,Dryer,烘衣機
AD566E754A4A66EDF86479968CCDC1AC,Dryer,烘衣機
D2A7EE8140EDD23BAEE3EC8CC0229AF2,Dryer,烘衣機
056B2AFC4F8D45AA2A278C96172997EF,Drying Rack,晾曬架
1E367388430C73CE6A324D96D5392ECD,Drying Rack,晾曬架
796C124546B0FCCE308CB0AFB64DF70A,Drying Rack,晾曬架
C7369BD54DDD4DB25C77E4BE6F4246FA,Drying Rack,晾曬架
D8DC5675409F77A50E0175AA95C862F3,Drying Rack,晾曬架
E212E4924707DA78C35B9FA85D73F00E,Drying Rack,晾曬架
234368A0428379DBBE6A01A8FBEA18D9,Duck Bill Bakery,鴨嘴烘焙坊
88276CA3471E10674A2110A822C19D0C,Duck Bill Swamp,鴨嘴沼澤
CA1EAC6A4F67058C55A4E49ECD78FFFC,Duck Egg Custard,鴨蛋布丁
E54234FC485649E51ED3C89365C8B15B,Duck Egg Custard,鴨蛋布丁
5AC2DE6743000ACAD4FEEC9447570499,Duck Eggs,鴨蛋
0701536C4C904239C87C6DA55D6CFDE3,Duck Vase,鴨型花瓶
B4BB66984E9C3EAECF3DD7B227D9312B,Duct Tape,布膠帶
7CE4308043E6C04028D86EB0CEBADE42,"Due to walking around barefoot, you're now suffering from a very severe foot infection. Antibiotics may help.","因為赤腳行走, 你有了極嚴重的足部感染, 抗生素或許有幫助"
B2EE11354CCBC22BE06ADB9309E2FCEA,Dufflebag,行李袋
E018DC074AB4571D635DAF87859D07E9,Dufflebag,行李袋
E47B79F44AD8F92BF5771A843C189777,Dufflebag,行李袋
E4CDD07E4C8679D53538548F7DBDF417,Dufflebag,行李袋
F6FEF47843A21EEBA2E6B58C6E389806,Dufflebag,行李袋
34A0605D406337D77B0876A722D1532A,Dump Site 2A,2A 處理場
4F4E0CE34CA28B670986D1AB70B1D1F8,Dump Site 2B,2B 處理場
F643EA2B4D24210C95A699BA3F16CD81,Dump Site 2C,2C 處理場
2BB09CD545DD1C941454C28398C627FF,Dumped Ammo Box,棄置彈藥箱
82654B32415E457882626390D251069F,Dumped Ammo Box,棄置彈藥箱
8B024BF94E08FB7F7516D1BD02F9CD91,Dumped Ammo Box,棄置彈藥箱
DF92929244A64CC9E61AF78C7E2A7E7C,Dumped Ammo Box,棄置彈藥箱
6FB69DF342914CEA51E18AA2DAE2FFBB,Dumped Dufflebag,被丟棄的行李袋
3E1C508944AD51D0973DDCA5A06A13A8,Dumped Explosives Box,被丟棄的爆裂物箱
5E1205924FAED93DA01C669663A8B735,Dumped Explosives Box,被丟棄的爆裂物箱
7DB0307943C50A7F68F0E493C28E3972,Dumped Footlocker,被丟棄的置腳櫃
D1DECAA043C7A18B4F869DA5A542A031,Dumped Footlocker,被丟棄的置腳櫃
829920A3496413135DC1EABAE8F67679,Dumped Military Crate,被丟棄的軍用箱
8E7CD77C4180E0B15081D682C13154D3,Dumped Military Crate,被丟棄的軍用箱
D93EB8B342E45C721E4F7EB82B6C3E2E,Dumped Military Crate,被丟棄的軍用箱
E33864E142E8881D36002EBB860F3EB8,Dumped Military Crate,被丟棄的軍用箱
0938B941478B85F96D687F926A49B705,Dumpster,大垃圾桶
2D730CF84CBA31AE98648AB6143F3F24,Dumpster,大垃圾桶
7BE61C584902494445A0D19165B8B1D1,Dumpster,大垃圾桶
DB6994064A23342F167CA6BF1F525F81,Dumpster,大垃圾桶
CD2CDF9342EBD755DFBBF9A90309F6AF,Dust Mask,防塵口罩
1A0F44BD44F07FF4F29D66B75FC444AC,Dust Pan,畚箕組
80363BA046B68E41E2C7219FB79A91D6,Dynamite,炸藥
938518A74D2E841E1D1734BD1C795163,Dynamite,炸藥
11AC64A6491D39ED03D7C3A38B669836,Dynamite Pack,炸藥捆
C0E284C54C0382CA1869968E6EFAFD20,E,E
DABBE8C14F03E0E55BAA228F4B300D57,E,E
EF639A29436DB679614E74B6818CD4EF,EBS,EBS
1E90AB954AA07CBA17BE7F9AF43E9620,ENTER,ENTER
37B2D89145A65DBCCDCE10BB60C66FBA,ENTER,ENTER
A5DB0BEB4FED354E8507A29B023E0468,ENTER,ENTER
D75B25AA4B8864560C52C3B6AC9BC90F,ENTER,ENTER
74EB02C4418722DF097018BAB3014F73,EVENTUALLY LEADS TO <cf>SULFUR SECTION OF CAVE,最終通往<cf>洞窟硫磺區
D336D44D422630842328A3A06A7F9E06,EXIT,退出
D3979A2D46C2B13FA277ADB8E0138031,EXIT,退出
DE46D70542F6DF1FD5405587EB46B82A,EXIT,退出
EC587FCE48572A1D69366C805D343D74,EXIT,退出
126423E649C70955783E61B5F0DAC0EE,Ear Protectors,防噪耳罩
75F2A8E7459F22CB8ADA8F9930EF5FD3,Eat,食用
ED13FD6748B4F8945C727CB33FB04B70,Eating cooked foods causes stress. Junk food has no debuffs.,"吃熟食會增加壓力, 垃圾食物則沒副作用"
F5D80FA644FA385217C85F9B5FF3F066,"Eating raw ingredients, such as sugar or flour, satisfy your hunger 25% more.","生吃原材料(如糖, 麵粉)時, 飽食度提升25%"
BE53FC3A416BC6116BB922921461ABA7,Eating too much food will make you stuffed.,吃太多食物會讓你撐爆
6937BC844DEFEC560DE64D952CA5F704,Edible Gold Flakes,食用金箔
281369574951288D6EE8D9B3CAABAB77,Edivaldo's Excellent Cooking Vol. 1,艾迪瓦多的特級料理集 Vol1
5C05BEDF4E5A70CBAE16EC89F2282F0D,Effects,音效效果
44CB23814D0CBEEE78BF1F9842E0633E,Egg Drop Soup,蛋花湯
A20BF7A346706F9E6F0A7DB395813A3A,Egg Drop Soup,蛋花湯
481559884E44CA8299B1468C95BCCBF3,Egg Tray,蛋盤
1252FEB0424566DE40A7AD86FF4E675B,Eggleston Dr,Eggleston ST
69CF226D4C12C211BB1E108F08F0725C,Eggleston Dr,Eggleston ST
7649E161480E93A441B9AC9BA204B44A,Eggplant,茄子
39F026274AA293685CCD55ABAE0E1506,Eggs,水煮蛋
EBB41C9B4AD8B1A128868B9303FF7483,Eighty-Four,八四火箭
635047964E4D80358ACB9DBFC10A2426,Eighty-Four Round,84公釐彈
D0F38B564E132B5EA7E1C5BB3631D4DF,Eject Disc,退出光碟
16F48853466BA3086DD9429BF9412310,Elastic Bandage,彈性繃帶
F0086F1A40AC6A8A395872B27A971C98,Elastic Bandage,彈性繃帶
D9486DA64F1F2AB136F4449745FF88AE,Electric Driver,電動起子
F5A42FF64D6F9B08DEAC0C8B6AD4A835,Electric Guitar,電吉他
5EE92CBA45309C378C85A79689902EC6,Electric Stove,電爐
A0BD124C48CAF7A8C700019B6ECEAA42,Electric Stove,電爐
89B58EA242479B28DA182FA94D761866,Electrical,電學
1D2C8CED489C79F3D61996BB05B66C97,Electrical Book,電工技能書
4868DF3D45348736981052826F0C44B4,Electrical Resistance,電擊抗性
3F5764B441F436843637A180ABB314DF,Electrical Scrap,電子廢料
CC383AC8475D259BB747A8924F0E655C,Electrician,電工
A5D9588545D72AE05EBAAA944D0E22CD,Electricity,電力
D2DC566B475E0A598F18C080A450A85B,Electricity,電力
4DBAAC364C53BA0C553356BD63918F85,Electromagnetic Hypersensitivity,電磁過敏
57062F9B424DD66F4E1E3BB938F39544,Electronics,電子零件
C8157CD94B53843B8A55C39A12498CE5,Electronics,電子零件
DA7826744449EC8059E872962C71AEF1,Elevator,電梯
1B46FE65403857BB3400A6B5E3F67E6A,Elevator Button,電梯按鈕
B2E985D741239C24A1CD1581EAC48EC6,Elsinore Cemetery,艾爾西諾墓地
285104D24A299547D4F76B84811D0881,Elsinore Waste Transfer Station,艾爾西諾廢棄物轉運站
24D4784B4AAFBA143DB373BD1F114E83,"Elsinore, NY","艾爾西諾, 紐約"
76388E8342F46D53AB2CB4BDDBD7D009,Emergency Power Supply,緊急供電系統
79A4EB414DDF296379DF23A1572E59A0,Emergency Power Supply,緊急供電系統
16EF58A04DC02AD68BEC3FA1C25A8F0E,Emmons St,Emmons 街
6ED29A6F43EC44EE3B02F893395924B8,Emmons St,Emmons 街
8726BB594565A1838FCD38954387F1D3,Emmons St,Emmons 街
974D2154426073FB064855BB2811B39C,Emmons St,Emmons 街
AF8424CC4395CB82D53E89B573185247,Emmons St,Emmons 街
BA84B069402E919737C1A2AE6750848F,Emmons St,Emmons 街
C72CEB724D6B60A2CE1E6EA47502F7F8,Emmons St,Emmons 街
EA418EF4469BAD85DAE3B4A8E5F6F4E8,Emmons St,Emmons 街
C4990B7E4FB63753704C91A86AADE5EB,Emote,動作
8BFE71D04E68A3A9745370B266B28E03,Employee Locker,員工置物櫃
F8ABD63B4627EE552811E59485AB2E4F,Empty,倒空
793B8ADE45E5F097C88434A4445ECB31,Empty Calculator Case,空的計算機盒
2B4E86F44918E5D07D3568B9B8FAABB4,Empty Folder,空資料夾
4A046EE84C7CE621BEAE4F9D01181519,Empty Keg,空啤酒桶
5521A86745BC9C1EE56E70B503F113D0,Enable Developer Console With ~,開啟開發者主控台 (～)
2D87D06F45AFB6063AAF0A97603E8283,Enable Mod,啟用模組
C988CF744BAE3946DCD8809A35B24113,"Enable or disable admin badges on the scoreboard. If this is off, nobody can tell who is an admin.","開啟顯示管理員徽章, 關閉時無人觀看得出誰是管理員"
66E5F9A54AD5B1789FDC0DB0EC8C620E,Enable or disable player-versus-player damage.,啟用或關閉玩家間傷害
9D7E548446FD9B48748857B424FEB039,Enchilada Kit,墨西哥卷餅套組
E4608FF34E86DDBDB39668AE29C023AB,Encumbered,負重
715D06EB40079B4D776676AF160D339B,Enemy,敵人
B5F4CD014BE4B45CB812E99BADCE995B,Energy Cell,能量電池
5F5041124D54DAF92C6823B69CD54536,Energy Drink,能量飲
066020B8464D5CFE8570C5A8786B30F3,Energy Drink Can,能量飲料罐
EFC220A24410BCA17C661EB5B6D219D8,Energy Magazine - Electrical,Energy雜誌 - 電學
A68E92ED48D69E75EE875E8F297BD31B,Energy Magazine - Mechanical,Energy雜誌 - 機械
45A908A349FEF88F82867A8508862BCF,Engine Alternator,引擎發電機
A68183E9497C7CFF7ADD6C973716E089,Engine Exhaust Assembly,引擎排氣系統
1F57011046333282C1AD21809C3BF48C,Engine Intake Manifold,進氣岐管
9C1F96D04602BACCAC775394CCD08926,Engine Oil,機油
96C4543E4D3B988C02C926A87EC08095,Engine Piston Assembly,活塞組件
17484FC647E612274A97538D4D1CC102,Engine Spark Plugs,火星塞
CD5D8E1E40A9ED797D531985DB4F394C,Engine Timing Belts,正時皮帶
5104DF794AA402DA4A95BB8403DB6BAC,Enhanced Lock,加強型鎖
5F77301546E6223EAB13649252E1DFE0,Enhanced Lock,加強型鎖
6282EFD548E7C074B97418AAC3458787,Enhanced Lock,加強型鎖
87416D3E492DEF00399A9AADBF87C329,Enter,ENTER
E1BA736440C8854F4B1DDAA10B978591,Enter a message...,輸入訊息…
046CB231409792B640D897A0869BD853,"Enter an amount to pour. There's {Amount} {AmountUnit} in the {ItemName}, and room for {ReceivingAmount} {AmountUnit} in the target.","請輸入要倒的量{ItemName} 還有 {Amount} {AmountUnit}, 目標容器還能裝 {ReceivingAmount} {AmountUnit}"
251649CD468C727D6D7820A7E881CF86,Enter something here...,請在此輸入…
BE407D5F4AB703A077D991A360E8BD14,Enter text to send to everyone...,輸入文字發送給所有人…
B908F04D4BEB7F9D953703B74863DF4F,Enter the new name.,請輸入新名稱
F19B74A44AB74E6911477CB8B3043128,Environmental Tolerance,環境耐受
3CDD4C1A47184418CAAC1D9BA98B06EB,Equip Dry Clothes,穿上乾衣服
075610AE497637BE06F105BD4A46169C,Equip your Flashlight,裝備手電筒
7FFC1EEB4C656175D0C121BAE96D600C,Equip your Weapon,裝備武器
2416288D4852B5CBF0AC5A8348D658BA,"Equip your new flashlight.<cf><cf>You can do this by double clicking the item, or by dragging it onto one of your equipment slots at the bottom of your inventory page.","把新手電筒裝備上<cf><cf>你可以直接雙擊物品, 或把它拖到背包下方的裝備欄"
0F64B11F4E1BFAFEA52946896E421D33,Equipment,裝備
6EE8853A40BA5B976CC411B4872DAF66,"Equipped utility items, such as a compass, will give you new HUD elements and menus to explore. Just make sure they have charged batteries, if needed.","裝備公用道具, 如指北針可以獲得新HUD和探索選單, 記得電池要有電"
D1B73C7A4ED4666E5F290CADD4FA98C4,Eraser,橡皮擦
3CCD344B479F064477494B8DF581EE88,Error,錯誤
448399D14171CD8E29366D8AA51C2164,Escape,ESC
314D8ED34E253AA2A4BB8ABD1FD7F83E,Escargot,蝸牛
E7BEEC534D8082C98A963EA42F6054FA,Est. Time Remaining,預估剩餘時間
AE680CB24FE761494DD9269DD0289ACA,ExReality Handheld,ExReality 掌機
FC23A36C418504EF812FA9AEFD6C9EF1,ExReality v2.0 Game Console,ExReality v20 遊戲主機
1BDC69AE4404777EF4FA08AE36E663FC,ExReality v2.0 Game Controller,ExReality v20 控制器
37E2C0DD489CA82987155A90FA9DF18A,Examination Table,檢查床
7D9D260147C832F7F4B4AB959ED79EB7,Examination Table,檢查床
ExamineCorpse,Examine Corpse,調查屍體
2BFAF04E450F415FFBA973A808620E9E,Excited,亢奮
2DC34CB84AEBC364DDF87E81E2D20F29,Excited,亢奮
FC51855440B31A9C952C04892CCA2FE6,Excitement,興奮
28C52D13462BB18C109F039F8B6D8858,Excruciating Pain,痛到難忍
31A16E3C49F8EEFD8C4480B80FCA58F3,Exercises,運動
868FEDDC40E383699CBDB897C0C8C9F7,Exercises,運動
5E7134BF472D9D153E516BA881EF2B54,"Exercising in place helps build stats. You may get more tired over time, and if you get too tired, you will start experiencing pain.","原地運動能提升屬性運動太久會累, 過頭還會引發疼痛"
6364118C4796CD3FF5ECCEBD16C0FDE6,Exerted,筋疲力盡
6D6F3355419B6B67EF1BFD9ACFE19F59,Exerted,筋疲力盡
D75C835E457CEE568A895B8258DEF1CE,Exhaust,排氣管
884D7CC04DD83943669FDCAA6761305A,Exit,退出
CDF289BE4D222F37EA0B67A784FC9E92,Exit,退出
B894E445447580836B0093AA0A164D5A,Exit Sign,出口指示
39634FA44D2A3FB4038212ADF9B6C8E3,Exit Vehicle/Chair,離開車輛/座椅
144565A34133FF72037FBEB74F4E3E14,Exit to Desktop,退出遊戲
103F850B4864335B6D1F4DB760D9C17F,Exit to Main Menu,回主選單
3161955B4AC3A3DE32945482B5782E09,Exit to Main Menu,回主選單
2AFBECEA40EC16C74576DDB65DD6D152,Expiration,有效期限
9C7882E64A05D4695CD5229E8AC551B2,Expiration,有效期限
A524EF0D4E8205883E7638B02B9780ED,Explosion Resistance,爆炸抗性
A147DC9B4A32ECA9A34CEAA296C9DD35,Explosive Chocolate Cake,爆炸巧克力蛋糕
55E403C7482D0A4BEF326A891EB527F7,Explosives Box,爆裂物箱
63E0C3C8453A992528CEC2A3725374D9,Explosives Box,爆裂物箱
660001ED4AF279F8B67D1B9228A0F018,Explosives Box,爆裂物箱
F649C55741C3DB1EEE5354BB4DCD51C3,Explosives Box,爆裂物箱
32C6DD2E4C33A0D351364A8BA3C469F2,Extinguish,熄滅
CE5291934A456E0DC6701AB43C8FB787,Extinguish,熄滅
48C830924E9C2912AB4F8193F29C3F8A,Extreme performance cost.,極高效能消耗
30044A5C45E2E7B035CFE78DE1173732,Extremely Hot,極端高溫
86A722D84EC0FE3174308A95DBF21629,Eye Almond Inner,眼型內側杏仁度
BE13995142274AE35B48FABCDBEB8381,Eye Almond Outer,眼型外側杏仁度
9B6E67DA48DEA4558F618F8CA80F92E2,Eye Angle Inner,眼角內傾斜
E941164149E694CF34D1E1963C2CED62,Eye Angle Outer,眼角外傾斜
3E54C2C140C902B7F259F2B948418C03,Eye Color,眼睛顏色
9D9C061345E3127E35BCAA9073593337,Eye Look Side-Side,眼睛左右看
1513F86D480DD531F70035942B207823,Eye Look Up-Down,眼睛上下看
8330F57A4CBD6495FC0304855C355978,Eye Wash Station,洗眼台
DDF62E2A43C5AC159B9EAA9AAD627130,Eye Wash Station,洗眼台
1E12E4C24241D6E02931BD872E76B2CB,Eye Whole Angle,眼睛整體傾斜角
3B22033B472B4151E388E7B5C059BFD2,Eye Whole Depth,眼睛整體深度
5386F394454F2DC6342B2799039204CA,Eye Whole Height,眼睛整體高度
6A39A4074875B6511A23ABB46D025CC7,Eye Whole Size,眼睛整體大小
E4E1C78C41C2CEC1A3B477A594E1D2D7,Eye Whole Width,眼睛整體寬度
18EFE3D242CFFC6377419A998A39FD04,Eyelid Angle Lower Outer,下眼瞼外側角度
B749C4184E9EEA7F321BD88152E82769,Eyelid Angle Upper Outer,上眼瞼外側角度
6937DD6949BC2063038768B8DF7B2E14,FARRELL RD,FARRELL 路
745AF9A044BBB27FC79E0CACC2460D02,FARRELL RD,FARRELL 路
CD80A5B044E7BCD94B0F999868B31906,FARRELL RD,FARRELL 路
D43B981746AF00CD115876866455C3CD,FARRELL RD,FARRELL 路
D9EC62B543337C98B9C4B9BDC2C3B464,FARRELL RD,FARRELL 路
F4F6EB83412ECC13061862B587B944C2,FARRELL RD,FARRELL 路
98404CE346E615430880F0B02EC86524,FEDERAL BANK,聯邦銀行
F951664549586409ADBC1098E3179A8B,FFW,快轉
6B1B1BEA46E71692F37000ADC9311C24,FIRE DEPT,消防局
C8ED561C4E9E534440FCD4B5F77CF3FE,FIRING RANGE,靶場
4D3A67EC4B35EE5CAC3786B31E9E2713,FLOWER STORE,花店
E9889FF34733D6D48F129285DC2CCC38,FPS,每秒幀數(FPS)
AB29077742694F3A148AC396FBA88F28,FXAA,FXAA
FA57B79C426B5C6B7DBC6B9A1B0DAF4B,Fabric Softener Bottle,柔軟精瓶
E27803E94F59D08DEE1044A98BD8F256,Fabricated Parts,合成零件
71CB76504A0AF9929D5E2CBA8FD93D91,Fabrication,製作
2A9851B2440FACA7E0BA7ABBA2E88DD1,Fabrication Workbench,精密工作台
3C5AE6D94F48FC8135F244B653D7F4E0,Fabrication Workbench,精密工作台
5A0E8BA04A930704991A6782F74D92AB,Fabrication Workbench,精密工作台
F5BFF5DD416C0ECDCFFEA98BA72E4319,Fabrication Workbench,精密工作台
FC6CA6854A772299EBC4D7948E245040,Fabrication Workbench,精密工作台
3666E5DB48462CFCA6516A8B49E6EC2F,Face,臉部
80F368C0410A1C60193482AC8A996811,Face,臉部
F80626AB4B0388D60486F5B30AC840B5,Face,臉部
709DEF4D47175AD7BD249682558BD3F3,Face Angle,臉型角度
B66738634EC641AC00ABDD81FCD9BB82,Face Center Depth,臉部中心深度
D9C4B8F64968EE748311359B9B837551,Face Depth,臉部深度
5464BDC34A9371352DB526AB13EEEC03,Face Flat,平臉
9532027B487A82574DE089995CB5A8A3,Face Heart,心型臉
2E3F4C82477ED0BBB45CEEB645AA5EC3,Face Older,年長臉
5541B2284350133C50F652A658F7917C,Face Round,圓臉
8F84FD53442774054F458096C6B68A3B,Face Size,臉型大小
7F794CAA44E644005AFF18A2736CA325,Face Square,方臉
ACADFC9146B3B5D59AA4A5BEA07A22EF,Face Young,年輕臉
58E4946E4BAF0E174257C9B29F260601,Facial Hair,臉部毛髮
CEDC5E194339C4C5D280DCB33A170FF6,Failing a hotwiring attempt is shocking!,熱線失敗會讓你觸電!
11ED33B14655F150466CD198F48C2736,Fairbanks Ave,Fairbanks 大道
C48A94AD4171FA8E429E78B5BBA46692,Fairbanks Ave,Fairbanks 大道
14FA0B1D49AD796AC30EB9B51AD383CA,Fairbanks Swamp,費爾班克斯沼澤
7908883A4B0A95826AF19982CB44D8C4,Fake Fruit Bowl,假水果盤
025D2D63404BC2F904802AB2476C6741,Fall Resistance,墜落抗性
06C71EE749AF06375D7A128F3673098E,Fan,電風扇
07273FE3490D735BA79F66B65EEE1770,Fan,電風扇
29B13684439B6CE569AC819DDBD34655,Fan,電風扇
4C8AC9434E6F750698B84BACA5AFF052,Fan,電風扇
D346185C44124110BA3AB4AABDB2DAB6,Fan,電風扇
D37970A845107FA7AC17A2A0517EDA96,Fan,電風扇
F80233C947267C5A48D2D1BF02E8CA09,Fan,電風扇
14CF62B14B5D0A40D6676EAC29C7C23F,Fan Blade,風扇葉片
D83491F14B5E22589B8C169F0FB1F4CE,Fancy Chocolate w/ Nuts,堅果精品巧克力
567B7047440D3202E7FBBBB1B9B1AE0E,Fancy Dark Chocolate,精品黑巧克力
4808B65147F871BB42DD22A11F1FFE4F,Fancy Himalayan Salt,頂級喜馬拉雅鹽
E8BDC3B648291E04BB91B6990C828C00,Fancy Milk Chocolate,精品牛奶巧克力
1B9810684BCEFA70B78148B6206275B1,Fancy Pantry,高級儲物櫃
1CE4E4BB408B89F649CC2785C0BD4F54,Fancy Pantry,高級儲物櫃
84CE57FC4B2B7CF2F0BB19A8E8EB994B,Fancy Side Table,精緻邊桌
01FAB152497ACD9DA66C92A00463CAB0,Fancy Wardrobe,高級衣櫥
244C2F264ACA04C525F30F8237C73E1E,Fancy Wardrobe,高級衣櫥
72E2541B40863F4954856FA29278CE33,Far,遠
9317D7D0499D0CFA0FC3C683C5E3A6ED,Far,遠
9472E91D4D71ED96417035AD8650E19B,Far,遠
C123271747250FB174A35D8B0D83CA67,Farm,農場
BBC14D85420970D66221FF89A7FE7165,Farm Distribution Substation,農場配電小屋
36652ACC44C92AD2CA877FAD08C80322,Farm Trough,飼料槽
393109AF435DC5C6A27EA092CE1141EF,Farm Trough,飼料槽
C422DB0E42B9C2E9B2504F8B3612129A,Farmer,農夫
198EED654888F2D16E8E169C16DF14E7,Farming,農務
2DD612614B8187E4607B34AC847194D2,Farming,農務
7BEE465B4F4E947150A3789F150701BE,Farming,農務
59E7E948421C03514E7AE89EE36100F7,Farming Book,農業技能書
38163D294296D5751AA013A9D3A86E32,Fast Ejecter,快速退彈者
9FCA19F442097804184C54B52F194119,Fast Vehicle Landing Resistance,高速落地抗性
4CF257484075614BFB2862AC0DBA3C97,Fatty strips of pig.,帶油花的豬肉條
5C2F81CB42813D6A0B0778BBCEBDC547,Fauve Park,梵夫公園
40D6BC0D42EA0F9CD9622C8AB5DB8231,Favorites,最愛
6B8E446A48B96CBAACA89488D6F67761,Fear,恐懼
E31C3EB44E5B92B752CC43876985C421,Features,功能特色
D85A4C494FC915405FE9DB9421E86188,Fedora,費多拉帽
286A4AC34E0F8F81F3716A81E909B2B5,Feedback & Bugs,回報&回饋
BAD1C267473FCA8B7A1FFC933A09455C,Feedback & Bugs,回報&回饋
FF9A540040393CEABB13718274975B35,Feet,腳部
4A3C4B9747C2A4943EE11DA45F557385,Female,女
C03BB69F45877B74F6D1DB8698F683C3,Feminine,女性化
0317BBB14F13CA4EE21B75AC21B37C82,Fence,柵欄
0B5E73A44B18A60A8C6779878145E25A,Fence,柵欄
EC5ED54A44D27FF0EDE610AF59656585,Fence,柵欄
F2B6C49D4D30F0658DBCF381AACB3E07,Fence,柵欄
12F70ECF4A68694A9E4CE9B7AB870586,Fence Barbed Wire ,鐵絲網柵欄
C3BA0EEB453139D1AD733C8084633934,Fence Barbed Wire ,鐵絲網柵欄
12B2FCC84535FB0EDB1F47828BD2BD4B,Fence Gate,柵欄門
1B0784974C193482B9351DA478D6B4D1,Fence Gate,柵欄門
72BCBF2045AF80AFFB5740B54C08E779,Fence Gate,柵欄門
E7B4C8A94DAD1F840DFAC69A57F78AF0,Fence Gate,柵欄門
4164E9CA45FF30561C060399C8C9719F,Fence Ledge,柵欄踏板
5C089503492FADD56888718BC1AD5E37,Fence Ledge,柵欄踏板
5E440ECF47165B591A6125A564C4AE06,Fence Ledge,柵欄踏板
B2735F8249EB844B6F0B9485155E3977,Fence Ledge,柵欄踏板
0F74AEE04C1F567A369321BD3AB0E4B8,Fermentation Barrels,發酵桶
9024111D4F7BE123B87C82A476C720C8,Fermentation Barrels,發酵桶
BEDB2E4F401F278AD33E6EAD455434AA,Fiberglass Paddle,玻纖船槳
FC809A724979134CA2CACCBB0273210E,Field of View,視野範圍
93E103E649BD3AA362B8CF800B4AFDB3,Fierce,兇狠
A8710E8B48A096846D1C2AB6F9291FCB,Fifty-Seven Magazine - 20 Round,Fifty-Seven彈匣 - 20發
FB41287B4BE788C646550EAC1A95447A,Fifty-Seven Magazine - 30 Round,Fifty-Seven彈匣 - 30發
69B467DA4BD04B6C7005729AEF489A5B,File Box,檔案箱
E014E7364AA6E86E1518D1A31A676749,Files/URLs,檔案/網址
1CBE1CCA43A891E2B39C22810BB2A76E,Filing Cabinet,檔案櫃
6550C65849918A4858A3148004BDE75E,Filing Cabinet,檔案櫃
EB83135648C9F67CB1BCAEA0E7B59ADC,Filing Cabinet,檔案櫃
60F58CFB4E1C95AB088978985BA5AF61,Fill Canteen,裝滿水壺
03C8904F4EBC8DA6C60F27BFA69B47B7,Fill Sink,加滿水槽
1BBF5443420A62DA053A5CAD31D0B073,Fill Sink,加滿水槽
314560BE410FA6C0A5D97EAB2DD063C0,Fill Sink,加滿水槽
3996354A4943897F61F543BFED7843BC,Fill Sink,加滿水槽
48A819784A98C1E71417A79B939F73DB,Fill Sink,加滿水槽
6F0543C3491E08EFF3D9168C35FBFAC8,Fill Sink,加滿水槽
A86F8DB7489384E797701D9A05DF2A94,Fill Sink,加滿水槽
C81ED1FD4F3184579FBBACADB217AC19,Fill Sink,加滿水槽
EF8B59FD4C0FA8A1CA74E3A7A01F617B,Fill Sink,加滿水槽
92DF65A94C4CF4FBE2D4978E992C7A5B,Fill Toilet,裝滿馬桶
D1E34A8C4F87A1F3EF4483BCB8B69CF1,Fill Toilet,裝滿馬桶
F871FF2F40F221E036B26498A2001DEF,Fill Toilet,裝滿馬桶
112E321940C044B0A45F16A287125C7D,Fill Tub,裝滿浴缸
A3EE0F4E461B38684AE1DDA59A2924E0,Fill Tub,裝滿浴缸
B672F07341A2C24ED733B98EE06109A9,Fill Urinal,裝滿小便斗
91A762714837AC50D552AEBA51DB2BE3,Filling Feasts,澎湃大餐料理集
ADE4822E473273F8BE2C98B39044915F,Filter,濾清器
9E6D193E416C2E870177C2B2695C7E0F,Filter list...,過濾清單…
9F9881FB4341D2937C75AFBEC3EFEB86,Find a Flashlight,找手電筒
0740F7AA4506657CD719BABE5C7EF738,Find a flashlight,找手電筒
2D8C339846A2DAEA6F3411AE756F74A5,Find the fuse box in the building and turn the power back on.,找到建築的配電箱並重新送電
EB0145ED48B9F97977E767B5603D025D,Fingerless Gloves,露指手套
F23FCA0940586A8241CF34B581A5C5E3,Finish,完成
45DF8FA8442EE799570E1BAB41FB38DD,Fire Axe,消防斧
20996E884CFDF53184B6C790F29E3B04,Fire Blanket Box,滅火毯盒
D50FEDBC417FDDD51F1376938EE80A06,Fire Department,消防隊
34654350493B3BE76089F4A83E4A573A,Fire Dept Equipment Locker,消防裝備櫃
8487FEF54D19DE1A0972A582F409934A,Fire Dept Equipment Locker,消防裝備櫃
8FC970274E8EE2DF46B969A4A4C9F169,Fire Dept Locker,消防隊置物櫃
99429FDB4D8FF3017EF68BA069258269,Fire Dept Locker,消防隊置物櫃
E1FC188B4022388D3E1B90A5B26DA1A5,Fire Extinguisher,滅火器
F1E3615C4D2EAF8B8D5CB78D30FC5924,Fire Extinguisher Sign,滅火器指示牌
B47EA2004A4AB7AEE81FDFB611C1E866,Fire Finder,防火望遠鏡
43B6AB39434E85A59043DDA827B15A19,Fire Finder Map,防火望遠鏡地圖
6FDF39224B344309E732C8A2487C4AC9,Fire Hook Pike,消防鉤
A1004073462777ADFDA809A694EED6AD,Fire Hose Box,消防箱
5D84926C4A6C0F4DD0DB658AF26C5B20,Fire Kindling,引火柴
