key,source,Translation
792714FF4BAE23FEF978D48281F4EB76,"A plate of lobster medallions, topped with gold flakes.",ロブスターのメダリオン、金箔を添えた一皿。
A305342947D9054EC354D0BAFCD6AB3C,"A plate of lobster medallions, topped with gold flakes.",ロブスターのメダリオン、金箔を添えた一皿。
3DB98FAF4BD76C0050E01CB10D2DCAE1,A plate of seared scallops topped with caviar sauce.,ホタテのソテー、キャビアソースがけの一皿。
AA0308A248E94D0B002F1B9B824F7F0C,A plate of seared scallops topped with caviar sauce.,ホタテのソテー、キャビアソースがけの一皿。
1D62585A4477CD17895BC1A5E827B71B,A plum.,プラム。
7CD52D2340A949C6DF57D9A9F6C9C1E1,"A plunger, useful for plunging things.",プランジャー。何かを詰まらせた時に役立ちます
E95FE9414EF1B0BF0B6820B7A170DEBA,A pond containing wastewater from a local mine.,地元の鉱山からの廃水が流れ込む池。
5B50827849ADF22D6F93E19409EFD8AF,A pool ball made of plastic resins.,プラスチック樹脂製のビリヤードボール。
9717D16A4E7B46536593D4B2F2950B76,A pool cue.,ビリヤードのキュー。
A99CF2404737ED70B6448B99CBD47197,A popular rifle used in World War I.,第一次世界大戦で使われた人気のライフル銃。
F0FB747C41CE2C037C271FA6FEF5C698,"A popular, local pizza joint that also serves red hots, or michigans, to the community.",地元で人気のピザ店。レッドホットやミシガンも提供しています。
40CC6C61440FBC08370906B9ACA890FB,A portable bed.,持ち運び可能なベッド。
FF2CDD4A42CF40A56E4008B33FCCBA52,A portable bed.,持ち運び可能なベッド。
B157AF8A45D417AF7C27049347691FCF,A portable bowl used when camping.,キャンプで使われる携帯用ボウル。
0F09703046E1670DF04D608F76E56AF8,A portable cot.,持ち運び可能な簡易ベッド
581689404B801C6625E43483B6894590,"A portable radio, capable of short-wave transmission.<cf><cf>Use /r in chat to communicate over it.",短波送信が可能な携帯ラジオです。<cf><cf>チャットで /r を使用して通信します。
5ECD62414B9BC42522BDA1AD6087BE3C,A portable shelter from the elements.,天候から身を守るための持ち運び可能なシェルター。
6F20225C4B54D9B9556C378298B621A6,A portable shelter from the elements.,天候から身を守るための持ち運び可能なシェルター。
CE40E45241C80F63F52254BE78BC3B37,A portable shelter from the elements.,天候から身を守るための持ち運び可能なシェルター。
3FD6B53844FAC61C9B14A0A210D09DBE,A portable welder. <cf><cf>Useful in crafting.,ポータブル溶接機。<cf><cf>製作で役立ちます。
0B09B7C2473B65D0E3A12580A2D56878,"A pot, pan, or oven dish is required to cook on this stove. Make sure to check the recipe and add one to the tool slot!",このコンロで調理するには、鍋、フライパン、またはオーブン皿が必要です。レシピを確認して、ツールスロットに追加してください！
532B2ACC4B41B3026EE649A53F45D294,"A pot, pan, or oven dish is required to cook on this stove. Make sure to check the recipe and add one to the tool slot!",このコンロで調理するには、鍋、フライパン、またはオーブン皿が必要です。レシピを確認して、ツールスロットに追加してください！
0AF1EEF4477DA3FFD661E4B08C420537,"A pot, pan, or oven dish is required to cook. Make sure to check the recipe and add one to the tool slot!",調理には鍋、フライパン、またはオーブン皿が必要です。レシピを確認して、ツールスロットに追加してください！
C90709A34E6135562D03AEBB65A8DF65,"A pot, pan, or oven dish is required to cook. Make sure to check the recipe and add one to the tool slot!",調理には鍋、フライパン、またはオーブン皿が必要です。レシピを確認して、ツールスロットに追加してください！
5D20FC764AD4409CFFBE22BA629EE812,"A potato, but sweet.",ジャガイモ。だけど甘い。
E1E1A5A848D372D476F7F1B3793AD2A7,A potato.,ジャガイモ。
DBAC60E2480C2565CF190E83FA4D53C2,"A power plant, producing electricity for the region.",この地域に電力を供給している発電所。
D11AB56C45ADD72CB0D67EB1FB3804EC,A power substation for Dannemora.,ダンネモラの変電所。
472FB06F4A2946BC665212B47EDC6EC3,A power substation for Lyon Mountain.,ライオンマウンテンの変電所。
D07E29504C0A917C88B68FAA3A95D9FB,A powered drill.<cf><cf>Useful in crafting. Requires tool battery to function.,電動ドリル。<cf><cf>製作で役立ちます。動作させるには工具用バッテリーが必要です。
7769E995478C2672FFD28CAB601FD71B,A prescription bottle of painkillers.<cf><cf>Used to reduce pain and sickness. Addictive.,処方薬の鎮痛剤。<cf><cf>痛みや吐き気を和らげるために使えます。依存性があります。
43EB43204E5C65A37EEB448329B2A12B,A prescription medication used to treat mast cell tumors in dogs.,犬の肥満細胞腫の治療に使われる処方薬。
AD081350470323F8C8C6F5B855DE4A70,A pretzel.,プレッツェル。
8D08769B419E6DB92E3BB497C4366948,A professional crafting surface.,プロ仕様の作業台。
C66E4226485E3D39C0277EBCA328C7A0,A propane gas can.,プロパンガス缶。
C4B17AC94DAC25CD32E7AD8F4E0B2B5A,A psychedelic drug. ,幻覚剤。
E198BC8B4EE7D32628C37783F518F549,A puffy jacket usually worn around winter time.,冬頃によく着用される、ふかふかしたジャケット。
F89D2D5E4E8EDE3DB019548A3B3A7DBC,"A quiet, idyllic farm located well away from urban centers. The owner was well-prepared and well-stocked, but seems to have vanished. No zombies here... unless?",都市部から遠く離れた、静かで牧歌的な農場。所有者は準備万端で備蓄も十分でしたが、姿を消したようです。ここにゾンビはいません…まさか？
9C1889834194DBE5E851AB8FAA9EA6ED,A racket for playing badminton with.,バドミントンをするためのラケット。
A69A61784D6C48DC90D8D1B1B2D930A0,A racket for playing ping pong with.,卓球をするためのラケット。
740744C141DC253AEE6C48B5FC452735,A racket for playing tennis with.,テニスをするためのラケット。
5C03EBA744E790828EE4C4AA5AD8238C,A radio receiver.,ラジオ受信機。
BA87ABBC43796A2B3191A38FF5A78320,A radio receiver.,ラジオ受信機。
1B3CA5814F152139FCD984B970CB8A7E,A radio transmitter.,ラジオ送信機。
9B54E0554BB80E0CD445BCB643D7B017,A radio transmitter.,ラジオ送信機。
ECCDE6FE44C29F85D1624CA1F2C385F9,A raisin cookie. Gross!,レーズンクッキー。マズいです！
4D78CA754C325DA957D07785539FDCC3,A rare bottle of anti-rads.<cf><cf>Used to treat radiation poisoning.,珍しい放射能除去剤のボトル。<cf><cf>放射線中毒の治療に使えます。
EC6E937B4B0D30D37A204187F4472B48,"A raw syrup sap bottle, usually has raw sap in it.",未加工の樹液ボトル。通常は未加工の樹液が入っています。
4597ACEC4CE13A91BBCD9C9E120425B9,A razor used for shaving.,ひげを剃るのに使うカミソリ。
4B9485A04ECF76EF817AA8AA4399DC7D,"A rebar cutter, useful for destroying scrap metal structures. Very loud. Requires gasoline.",鉄筋カッター。スクラップ金属製の建築物を破壊するのに役立ちます。非常にうるさいです。ガソリンが必要です。
A769A23B41647DC80EA7A5A19E303889,A receipt printer.,レシートプリンター。
8DA3058C4B8F1764DD322795D79B86D0,A record player.,レコードプレーヤー。
2D623CB44A980928431BBBB913A3E7D1,A record.,レコード。
3BDBB92D459D10B7399306866FC5A855,A red clown nose.,赤いピエロの鼻。
F346416F4A656F625A45499CCC3C3F4E,"A refined, stronger version of an iron ingot.<cf><cf>Useful in crafting.",鉄インゴットをより精錬した強化版。<cf><cf>製作で役立ちます。
F6FF11E64FDB574E3EEAEB90644A6A60,A regional bank.,地方銀行。
2FA13FDF47E5A9A22772299665571A9F,A reinforced metal pipe. ,補強された金属パイプ。
4D83F9434417FBBF1538AEA3D89E2F12,A reinforced metal sheet. ,補強された金属板。
9B479A734EA26F2A9714F69DAFBCF74A,A reinforced metal sheet. ,補強された金属板。
5B7FA96F419906C6E754F78AA11146A6,A reinforced wood shelf to store your crafted containers.,作成したコンテナを収納するための補強された木製棚。
AD9550C041B434BF01FFA8A080912DA5,A reinforced wooden plank. <cf><cf>Used in fortification & crafting.,補強された木板。<cf><cf>要塞や製作で役立ちます。
8B2CD1734F654792E06536B10871F18C,"A relaxing drug, usually smoked.",リラックス効果のある薬物。通常は吸引して使います。
ED2ED30C4FA5438A0519309EBF56E4AC,A remote controller.<cf><cf>Can be linked to remote traps to active them from a distance.,リモートコントローラー。<cf><cf>遠隔トラップにリンクし、離れた場所から起動することができます。
FFDA6ECF408EE9B843D56A98A71228C0,A remote controller.<cf><cf>Can be linked to remote traps to active them from a distance.,リモートコントローラー。<cf><cf>遠隔トラップにリンクし、離れた場所から起動することができます。
60C3DE0C4516A1C117EA3280333384D5,A rigid rod used to set broken bones.,骨折した骨を固定するために使用する硬い棒。
0C7031664EBA7566885CD58481BB2BBF,A ring stand typically used in chemistry projects.,化学の実験でよく使われる、リングスタンド。
F592062C47E13A10A922B58E3D9A02B6,A roll of barbed wire.,有刺鉄線の束。
5449ADFB4232289319A286A96875921C,A roll of barbed wire.<cf><cf>Used in crafting recipes.,有刺鉄線の束。<cf><cf>製作で使用します。
1A2FA90647B44DF3FC2FDC90E60B96BC,A roll of basic welding wire.<cf><cf>Specifically made to fit into a basic welder.,標準的な溶接ワイヤーの束。<cf><cf>ポータブル溶接機に適合するように専門に作られています。
664B998D417EA91AFB7BB4B2DBDB379E,A roll of basic welding wire.<cf><cf>Specifically made to fit into a basic welder.,標準的な溶接ワイヤーの束。<cf><cf>ポータブル溶接機に適合するように専門に作られています。
717A0EA14C3DE554E37F72A7DA74BA5D,A roll of duct tape.<cf><cf>Useful in crafting.,ダクトテープの束。<cf><cf>製作で役立ちます。
82E261E341D17686B5639D8E882E3509,A roll of industrial welding wire.<cf><cf>Specifically made to fit into an industrial welder.,工業用溶接ワイヤーの束。<cf><cf>工業用溶接機に適合するよう専門に作られています。
ACF16F0F421D582C356037B07838ACEA,A roll of industrial welding wire.<cf><cf>Specifically made to fit into an industrial welder.,工業用溶接ワイヤーの束。<cf><cf>工業用溶接機に適合するよう専門に作られています。
B48DB60E43FE28E8CA184487DC3FC767,A rosary.,ロザリオ。
7F10DF8147E2DDCC68D2698D56F572C5,A ruler.,定規。
C4759C954FE327AA66BB6D8E0B14AFB4,A sander. Not really useful for anything.,サンダー。あまり何かの役には立たません。
8912CD80485AD378874770B8EB63FC80,A scale used for weighing objects.,物体の重さを量るために使われる秤。
30102239412A8345F249FBA95CEA94D2,A scrap metal panel that produces electricity from photovoltaic cells.,スクラップ金属のパネル。太陽電池で発電します。
E3872BA64E5F914D0B524ABF25289EC6,A scrap metal pipe. <cf><cf>Used in fortification & crafting.,スクラップ金属のパイプ。<cf><cf>強化や製作で役立ちます。
2534710948756B8F8612829549269660,A scrap metal sheet that's been split into several smaller pieces.,スクラップ金属のシート。いくつかの小さな破片に分割されています。
F5D85729409AE73518F91DB4D66D69ED,A scrap metal sheet. <cf><cf>Used in fortification & crafting.,スクラップ金属の板。<cf><cf>要塞や製作で役立ちます。
106AD6AD485DA86BB5F1858C1B1F277A,A scrubs top typically worn by medical professionals.,医療従事者がよく着用するスクラブ（白衣）の上着。
31CC64AD4FDA37E5DB3FEEBFF99415E5,A service shed.,作業小屋。
BC390D5C45AC36D5EEA86A97BBDF1061,A service shed.,作業小屋。
F5BE734949ADB65A274E8AA486D28061,A service shed.,作業小屋。
206A1CB841C0762080A12F9942FA681A,A service shed. Maybe it has some tools in it.,作業小屋。いくつか工具が入っているかもしれません。
1E89B5BD455EBF1F7B9912A6FE9A4FA4,"A serving of escargot, a popular appetizer in France. ",一皿のエスカルゴ。フランスで人気のある前菜です。
2AA60F424ED116B8693886B7CFE1DB5E,"A serving of escargot, a popular appetizer in France. ",一皿のエスカルゴ。フランスで人気のある前菜です。
9EFAC35E4EAA04E3CA20A2B161BDFFAD,A sharp fishing hook fashioned from metal scrap.,金属スクラップから作られた鋭い釣り針。
B31CDC1A43BC036BE5599D965EF31BAF,A sheet of glass.,ガラス板。
ECE7E91A49A9F208139A63912E74EF80,A shiv fashioned from a tooth brush.  Usually found inside prisons.,歯ブラシから作られた簡易ナイフ。刑務所内でよく見かけます。
6B5CBF514D313EBE42171C9A3C166688,"A shovel. Good for injuring others but even better for crafting. <cf><cf>Can be used for burying stash containers.<cf><cf>Hit the ground to get soil, usable in planters. If it's raining, you can get fishing bait sometimes as well.",シャベル。他人を傷つけるのにも良いですが、製作に適しています。<cf><cf>隠しコンテナを埋めるのに使えます。<cf><cf>地面を叩くと、プランターで使える土が手に入ります。雨が降っていれば、時には釣り餌も手に入ります。
A3CA96DB4611846031A293B4235E32F0,"A shovel. Modified with a serrated bladed end. <cf><cf>Can be used for burying stash containers.<cf><cf>Hit the ground to get soil, usable in planters. If it's raining, you can get fishing bait sometimes as well.",シャベル。先端に鋸歯状の刃が付くよう改造されています。<cf><cf>隠しコンテナを埋めるのに使えます。<cf><cf>地面を叩くと、プランターで使える土が手に入ります。雨が降っていれば、時には釣り餌も手に入ります。
281C02FF45BF4FE84CC2C09F36D445D0,A sight for rifles.<cf><cf>Drag onto a firearm to attach.<cf><cf>(Sights don't currently align to the camera correctly - we're working on it for a future VEIN version.),ライフル用の照準器です。<cf><cf>銃器にドラッグして取り付けます。<cf><cf>（現在、サイトがカメラと正しく位置合わせされていません - 将来のVEINバージョンで修正作業中です。）
C19E7763425925F81DD809BDD2D0EC8F,A sign for sales.,セール用の看板。
0B73A477416D978B81E190BAE2C517FF,A simple golf visor.,シンプルなゴルフ用バイザー。
52DE19ED4F84ACC3DB78A78125CF3A3C,A simple medical mask.,シンプルな医療用マスク。
2C4B1EC1401FE4D7CFB83CA8A059CE05,A simple sewing needle<cf><cf>Useful in crafting.,シンプルな縫い針。<cf><cf>製作で役立ちます。
D9CF22F54C212EC06F9A698C723B51DF,"A simple varsity jacket, usually worn in the fall months.",シンプルなスタジャン。秋頃によく着用されます。
D7B867B44CC6B4FFE0575DA65E1C41A7,"A simple, cool shirt.",シンプルでクールなシャツ。
ABC48E6E4E65795808D070827CAD9FAD,"A simple, makeshift bandage. <cf><cf>Will patch any wounds, but not as good as standard medical bandages.",簡単な間に合わせの包帯です。<cf><cf>どんな傷も覆うことができますが、標準的な医療用包帯ほど性能は良くありません。
87440770453C60FF9C3558A26262707F,A single hair roller.,ヘアローラー1本。
09A7B7EA4B1CD36EB9804D90CFB26584,A site used for corpse disposal.,死体埋葬に使われる場所。
4F9AF77A40333159D04D0EB0EE23E5C6,A sizeable bar clamp.,かなり大きめのバークランプ。
D020853C42ADCD746AE54D99375334D4,"A sledgehammer, but mini!",ミニサイズのスレッジハンマー！
3E1034574EAD6BC946B6589BD704B21C,"A sledgehammer, but mini!<cf><cf>Can be used in crafting.",ミニサイズのスレッジハンマー！<cf><cf>製作で役立ちます。
9B63F23548AD25CBF10AA5A8E166414E,A sledgehammer.<cf><cf>Can be used in crafting.,スレッジハンマー。<cf><cf>製作で役立ちます。
8E38838E44134646384FC2A202330D66,A slice of bread.,一切れのパン。
6CC81DA0486E51AF2D7DE0BB0CD7AE87,"A slice of fancy, aged cheese that claims it was stored in a shed in Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson for 200 years.",一切れの高級な熟成チーズ。サン?レミ?アン?ブズモン?サン?ジュネ?エ?イッソンの納屋で200年間保管されていたと主張しています。
02384F7447062BC180415F8CB069A550,A slightly fortified door made of various scraps of wood. ,様々なスクラップ木材製でわずかに補強されたドア。
50C75CB042B05CABDEDD29AF4B319BD9,A slightly fortified door made of various scraps of wood. ,様々なスクラップ木材製でわずかに補強されたドア。
99A023AF47446D57CC0783A582B2AED9,A slightly fortified door made of various scraps of wood. ,様々なスクラップ木材製でわずかに補強されたドア。
341FE8754CBF8EE248F34191B965AA7F,A slightly fortified door made of various scraps of wood. <cf><cf>An installed window flap also allows for outdoor visiblity.,様々なスクラップ木材製でわずかに補強されたドア。<cf><cf>設置された覗き窓によって、外の様子を確認することも可能です。
FF6FC5BC42CC33D6AA576396C6EC9F8A,"A slightly fortified fence gate made of various scraps of wood.<cf><cf>Can be used as an entrance for your fence perimeter. Can be attached with a door afterward, if desired.",様々なスクラップ木材製でわずかに補強されたフェンスゲート。<cf><cf>フェンス（防御線）入口として使用できます。必要であれば、後からドアを取り付けることも可能です。
558D65F64E5CABEFFC70FB89E38A4822,A slightly fortified fence ledge made of various scraps of wood.<cf><cf>Can be put against fences to create makeshift guard towers.,様々なスクラップ木材製でわずかに補強されたフェンスの足場。<cf><cf>フェンスに沿って設置し、簡易的な監視塔を作ることも可能です。
1F9A4CAA4B5108C1E5C116A2BAB789E3,A slightly fortified fence made of various scraps of wood.<cf><cf>Can be used as an exterior perimeter wall.,様々なスクラップ木材製でわずかに補強されたフェンス。<cf><cf>外壁として使用できます。
6E96C61343A51BEB53C35C9519D035D5,A slightly fortified garage door made of various scraps of wood.,様々なスクラップ木材製でわずかに補強されたガレージのドア。
656660E64D4C5CE3E067D59678DF2079,"A slightly fortified vehicle-sized fence gate made of various scraps of wood.<cf><cf>Can be used as an entrance for your fence perimeter. Can be attached with a door afterward, if desired.",様々なスクラップ木材製でわずかに補強された車両サイズのフェンスゲート。<cf><cf>フェンス（防御線）入口として使用できます。必要であれば、後からドアを取り付けることも可能です。
E05F23C64E8A8DFD7747C88926B38F11,A slightly fortified window made of various scraps of wood. ,様々なスクラップ木材製でわずかに補強された窓。
47455CCB4F47339E34A71F91D488E1D9,A slightly fortified window made of various scraps of wood. <cf><cf>An installed window flap also allows for outdoor visiblity.,様々なスクラップ木材製でわずかに補強された窓。<cf><cf>設置された覗き窓によって、外の様子を確認することも可能です。
423EE6164E7004311B5E719C169F79CC,A small beach off of Chazy Lake.,チャジーレイクの沖にある小さなビーチ。
CD694CA1485D5ACEA685FEB3AC038B89,A small bin for pens and pencils.,ペンや鉛筆を入れる小さな容器。
B6C21FBD48B27FA186FA18809984FFD3,A small body of water.,小さな水域。
F0FA45C542BF78D200DE44B7CA123553,"A small bottle, usually with water in it.",小さなボトル。通常は水が入っています。
762427914ECEBDFF52EEAFB1FC2B61DB,A small bundle of various bones.,様々な骨が小さくまとめられた束。
A90665614E04D8FA1D4458A30B46173B,A small cabin resort.,小さなキャビンリゾート。
ADCE65064CA0AA10ADE3838E7DEC7576,"A small camping resort, with plentiful cabins.",たくさんのキャビンがある、小さなキャンプリゾート。
85F1F55A40F90F84B222BBAAF33CEC8C,A small cave outside of Redford.,レッドフォード郊外の小さな洞窟。
9E21900041F80656EA0F22992834CC33,A small cave outside of Redford.,レッドフォード郊外の小さな洞窟。
42ABF8C1472CB41A105EFA95CDD41A01,A small cave.,小さな洞窟。
A48D88264C311078BF648DABFDA6054E,A small cave.,小さな洞窟。
2175B3314F05D27F35BFF7BFC0A25EDF,A small center where criminals were charged.,犯罪者が起訴されていた小さな裁判所
AE2F8BDB448A496A1DC2EAA1DB3A2808,A small center where criminals were charged.,犯罪者が起訴されていた小さな裁判所
C6FFF0EE42C642F5D1FBCC8F994CB1DE,A small ceramic mug.,小さなセラミック製のマグカップ。
59872005456D235DE282DAA15AD74904,A small chocolate brownie.,小さなチョコレートブラウニー。
71E3F43D4153D701ED9980A3BBBEC8BB,A small clinic kit. May contain an assortment of medical items.,小型の診療キット。医療品が各種入っているかもしれません。
0D83A72B4A5FF27E66ED5F9CC53ED29A,"A small collection of recipes, specifically related to gourmet meals containing fancy meats.",レシピの小さなコレクション。特に高級な肉を使ったグルメ料理に関連しています。
5ADBE79D4519A5458049BE85E181FE3E,"A small collection of recipes, specifically related to high quality seafood meals.",レシピの小さなコレクション。特に高品質なシーフード料理に関連しています。
C50C6CFB438BF7ECD120FF9CD8B0BAB8,"A small collection of recipes, specifically related to potatoes and high protein diets.",レシピの小さなコレクション。特にジャガイモや高タンパク質の食事に関連しています
F00B9382475C0258FA226A88338CDA6D,"A small collection of recipes, specifically related to various types of sauces and toppings.",レシピの小さなコレクション。特に様々な種類のソースやトッピングに関連しています。
B611E2FE444A0700F957A5830A614012,A small community.,小さなコミュニティ。
1591E38340E130C3D5EA299BE0ACE1D5,"A small convenience and grocery store located at the heart of Saranac, NY.",サラナック（ニューヨーク州）の中心部に位置する小さなコンビニ兼食料品店。
995F2F8E44A385AFF18CDBA1EB3DE001,"A small convenience and grocery store located at the heart of Saranac, NY.",サラナック（ニューヨーク州）の中心部に位置する小さなコンビニ兼食料品店。
C8C07F7F40183583D7DD67AAE2CD6325,"A small engine repair shop, for tractors, ATVs, etc.",トラクターやATVなどの小さなエンジン修理工場。
939145C544FF374E8A3A5BB5FAF043DD,A small fire axe.<cf><cf>Can be used to get wood logs from trees.,小さな消防斧。<cf><cf>木から丸太を手に入れるのに使えます。
BEB008DC4E8E94C83785DA95B87733AF,A small island on Chazy Lake. Someone wealthy lived here.,チャジーレイクの小さな島。誰か裕福な人がここに住んでいました。
567BDA2D4AA51F7505E0E1A5C235DD82,"A small juice carton, usually with juice in it.",小さなジュースの紙パック。通常はジュースが入っています。
74038869439DA4BD1A29FFA2A6538F48,"A small lake located near the village of Standish. It drains via Cold Brook Creek, which then splits into Bailey Brook.",スタンディッシュ村の近くにある小さな湖。コールドブルック川を経由して流れ出し、その後ベイリーブルック川に分かれます。
AB596BE0405FDDAF5A4236A5978BECB9,"A small lake located near the village of Standish. It drains via Cold Brook Creek, which then splits into Bailey Brook.",スタンディッシュ村の近くにある小さな湖。コールドブルック川を経由して流れ出し、その後ベイリーブルック川に分かれます。
B5AFD61A4040D20A0A547BB2F6513A8B,A small lighter.,小さなライター。
F7251C52416E1871C38209B026A2A940,A small lighter.,小さなライター。
2BEADABD497EDD3A32711C899C540B47,A small military base.,小規模な軍事基地。
0FC4FDF74E84F0229BA6ABB09E3391F0,"A small milk carton, usually with milk in it.",小さな牛乳パック。通常は牛乳が入っています。
E7D9D5DB44AB53A6097F84B0B2571F5E,"A small mine containing coal, among other things.",石炭などを産出する小さな鉱山。
8D4AEAA140E7161E51AE7DA89434C640,A small mine.,小さな鉱山。
EED4F59C4C20AC021ED4E0A57A2C6E28,A small museum detailing the history of Lyon Mountain.,ライオンマウンテンの歴史を詳述する小さな博物館。
515A22D745C0505E6FCCACB76B9E8BD3,A small notepad. Can be used to leave notes for other survivors to find and read.,小さなメモ帳。他の生存者が見つけて読めるように、メモを残すことができます。
767D01354BA138435A2C158B1D081082,A small one-star motel. Watch out for cockroaches.,小さな一つ星モーテル。ゴキブリにご注意ください。
26FD430440B84A060599D388D911D51F,"A small percentage of individuals may experience seizures or blackouts when exposed to certain light patterns or flashing images, even if they have no history of epilepsy or seizures.<cf><cf>This game may contain flashing lights.<cf><cf>If you may be susceptible to photosensitive epilepsy please consult a physician before playing.<cf><cf>Stop playing immediately and seek medical attention of you experience dizziness, altered vision, eye or muscle twitches, loss of awareness, disorientation, or convulsions.<cf><cf>By continuing, you acknowledge you have read and understood this warning.",ごく一部の人々は、てんかんや発作の既往歴がなくても、特定の光のパターンや点滅する画像にさらされると、発作や意識喪失を経験する可能性があります。<cf><cf>このゲームには点滅する光が含まれている場合があります。<cf><cf>光過敏性てんかんの影響を受けやすい可能性のある方は、プレイする前に医師にご相談ください。<cf><cf>めまい、視覚の変化、目や筋肉のけいれん、意識の喪失、見当識障害、またはけいれんを経験した場合は、直ちにプレイを中止し、医師の診察を受けてください。<cf><cf>続けることにより、あなたはこの警告を読み、理解したことを承認したことになります。
B6A033DC49D974B283178DAC5FF33052,A small pet grooming business that was built into an old warehouse.,古い倉庫を改装して作られた小さなペットトリミング店。
CCEDAFCF415720C5A490B886D48177AD,A small pet grooming business that was built into an old warehouse.,古い倉庫を改装して作られた小さなペットトリミング店。
476A372C4EE9DEA7925E9CA29082983F,A small pond.,小さな池。
A177CF2D4DA81A6769BD379B1B191CD8,A small pond.,小さな池。
3656A989480CAF239134BF805586F168,A small portable radio.,小型のポータブルラジオ。
D2080F3B42637C2AE03F83B9EAB7F36D,A small resort on Chateaugay Lake.,シャトーゲイ湖にある小さなリゾート。
4628F3CA4447F5F48FFDD4886C60A91B,A small scrap metal sheet. <cf><cf>Used in fortification & crafting.,小さなスクラップ金属のシート。<cf><cf>要塞や製作で役立ちます。
0E0561EA4D654DEA30074383962206D4,"A small shop, selling ice cream and snacks.",アイスクリームやスナックを販売する小さなお店。
D66483D94E53C926B00FFEB9199BCFA1,"A small strip mall with a gas station, convenience store, and small businesses.",ガソリンスタンド、コンビニ、小規模店舗が入った小さなショッピングモール。
F24AD5714D9E351E54C44CA726E63E6B,"A small strip mall with a gas station, convenience store, and small businesses.",ガソリンスタンド、コンビニ、小規模店舗が入った小さなショッピングモール。
0F7A712A4F043FB7E653D4BD56BBCE86,A small swamp.,小さな沼地。
F1738DE74F5555757F35AC8C0988FBD3,"A small vial with a needle.<cf><cf>Can be filled with any fluid item, preferably needed medication.",針の付いた小瓶。<cf><cf>あらゆる液体を充填できますが、必要な薬剤を入れるのが望ましいです。
C048F4DE424C557D9079FB8E366291E4,"A small vial with a needle.<cf><cf>Can be filled with any fluid item, preferably needed medication.<cf><cf>Drag item containing fluid onto the syringe to fill it.",針の付いた小瓶。<cf><cf>あらゆる液体を充填できますが、必要な薬剤を入れるのが望ましいです。<cf><cf>液体の入ったアイテムを注射器の上にドラッグして充填します。
43550D374E76790CD485AFA5200B53FA,A small village with few residents.,住民がほとんどいない小さな村。
BE8918C14AF75DEFE627A3BB7219A306,A small wood axe.<cf><cf>Can be used to get wood logs from trees.,小さな伐採斧。<cf><cf>木から丸太を手に入れるのに使えます。
4A96272A479D6240A167E9A450461C4E,"A small, local post office near the hamlet of Redford.",レッドフォードの集落の近くにある、小さな地元の郵便局。
FD2B294B40035B74C113EC862FD67891,"A small, local post office near the hamlet of Redford.",レッドフォードの集落の近くにある、小さな地元の郵便局。
20CD66FE464BD9D30CDFE5B15510E3BB,"A small, loosely connected, rural hamlet with a couple small business and mostly single family housing. There weren't many people here before the apocalypse, and now there are far fewer.",小さな田舎の集落。いくつかの小規模ビジネスと、ほとんどが一戸建て住宅で構成されています。文明崩壊前はここに多くの人はいませんでしたが、今はさらに少なくなっています。
C67841EE42C9FB118CE772975F2A222D,"A small, personal first aid kit. May contain an assortment of medical items.",小型の個人用救急箱。医療品が各種入っているかもしれません。
425852DE43DAE212680570BBC207D82D,"A small, plastic calculator.",小さなプラスチック製の電卓。
2C15F5C544C6CC0C388DE5889DA85E5B,"A small, secluded campground located on the outskirts of Saranac.",サラナックの郊外にある、小さく人里離れたキャンプ場。
E54DD12941971711EC9CF4AAB5852E78,"A small, secluded campground located on the outskirts of Saranac.",サラナックの郊外にある、小さく人里離れたキャンプ場。
0585DBAC470C1E884729ED9906B294C0,"A soda bottle, usually has soda in it.",ソーダのボトル。通常はソーダが入っています。
58ABC7C64AC53B25E73C458F4BF6922D,"A soda bottle, usually has soda in it.",ソーダのボトル。通常はソーダが入っています。
F6259A06408546C496958E9F7A38E3EB,"A soda can, usually has soda in it.",ソーダの缶。通常はソーダが入っています。
D25CAD81497EAF5528647FA78D5EDA22,A soft marshmallow.,柔らかいマシュマロ。
A7BC573B4C7C4C421150CD80D7734962,A soldering iron. Useful in advanced crafting.,はんだごて。高度な製作で役立ちます。
E24E86004E67F300E6FDF9BBB7EA819B,A source of fresh groundwater.,新鮮な地下水源。
744F7EED472352F63FB68F9B98E728A8,A spatula.,フライ返し。
2D0F62A24CD012FB00A157AFA5677581,"A specialty in Plattsburgh, NY. Like a chili-dog, but with a much saucier meat topping. Has existed as early as 1927.",プラッツバーグ（ニューヨーク州）の特産品。チリドッグに似ていますが、よりソースたっぷりのミートトッピングが乗っています。1927年にはすでに存在していました。
4C8207C144E9BC07DC7C1BB413283BCF,"A specialty in Plattsburgh, NY. This smooth meat sauce is typically served on top a hotdog in a steamed bun.",プラッツバーグ（ニューヨーク州）の特産品。この滑らかなミートソースは、通常、蒸したバンズに入ったホットドッグの上に乗せて提供されます。
491DEA394A7BF167CE3F77B419647D35,"A specialty in Plattsburgh, NY. This smooth meat sauce is typically served on top a hotdog in a steamed bun.<cf><cf>The origin of the sauce's name is unknown.",プラッツバーグ（ニューヨーク州）の特産品。この滑らかなミートソースは、通常、蒸したバンズに入ったホットドッグの上に乗せて提供されます。<cf><cf>ソースの名前の由来は不明です。
